index,url,judul,tanggal,total_entities,gpe_count,gpe_entities,gpe_avg_score,gpe_max_score,loc_count,loc_entities,loc_avg_score,loc_max_score,nor_count,nor_entities,nor_avg_score,nor_max_score,law_count,law_entities,law_avg_score,law_max_score,dat_count,dat_entities,dat_avg_score,dat_max_score,per_count,per_entities,per_avg_score,per_max_score,crimetype_count,crimetype_entities,crimetype_avg_score,crimetype_max_score,evidence_count,evidence_entities,evidence_avg_score,evidence_max_score
76,https://www.detik.com/sumut/hukum-dan-kriminal/d-7872750/pria-di-sergai-bakar-rumah-adik-kandung-tengah-malam-lalu-kabur,Pria di Sergai Bakar Rumah Adik Kandung Tengah Malam Lalu Kabur,2025-04-17 09:19:00,25,4,ĠKabupaten ĠSerdang ĠBed agai ĠSumatera ĠUtara Sumut; ĠS ang; ĠKecamatan ĠTeluk ĠMengk udu; ĠS,0.792,0.981,3,ĠDusun ĠVI ĠDesa ial ĠBuah; ĠDusun ĠVI ĠDesa ial ang ĠBuah; Ġpolisi,0.696,0.894,0,,0.0,0.0,2,ĠPasal Ġ 187 ĠKUHPidana; 12,0.671,0.998,5,malam; Rabu; 16/4/2025; pukul 01.00; Kamis,0.95,0.95,8,ĠNah or ĠSag ala; ĠNS; ĠSuhardi ĠSag ala; ĠIpda ĠTaufik ĠNasution; ĠTaufik; ĠTaufik; ĠNS; ĠTaufik,0.963,1.0,2,pembakaran; pembakaran,1.0,1.0,1,pengakuan,1.0,1.0
77,https://www.detik.com/jabar/hukum-dan-kriminal/d-7870269/janji-kencan-gadis-cianjur-berujung-petaka-di-semak-semak-sumberjaya,Janji Kencan Gadis Cianjur Berujung Petaka di Semak-Semak Sumberjaya,2025-04-16 08:31:00,21,6,ĠSumb; ĠKabupaten ĠMajalengka; ĠCianjur; ĠSumb; ĠMajalengka; ĠMajalengka,0.948,0.999,2,erja ya; erja ya,0.766,0.778,0,,0.0,0.0,3,ĠPasal Ġ 365 ĠKUHP Ġtentang; Ġdengan Ġkekerasan; 10,0.826,0.996,5,malam ; Malam ; malam; Selasa; 15/4/2025,0.95,0.95,4,ĠAKP ĠAri ĠRinal do; ĠAri; ĠR; ĠAri,0.984,1.0,1,pencurian,1.0,1.0,0,,0.0,0.0
78,https://www.detik.com/sumut/hukum-dan-kriminal/d-7870753/penjaga-konter-yang-dianiaya-preman-di-medan-alami-luka-di-punggung-siku,Penjaga Konter yang Dianiaya Preman di Medan Alami Luka di Punggung-Siku,2025-04-15 22:20:00,24,1,ĠKecamatan ĠMedan ĠDen ai,0.948,0.948,2,ĠJ alam ĠT uba ĠII; ĠJalan ĠDen ai,0.995,0.999,1,Ġdetik Sumut,0.96,0.96,0,,0.0,0.0,9,Selasa; 15/4/2025; malam; Minggu; pukul 02.00; Senin; pukul 23.00; sore tadi; sore ,0.95,0.95,9,ĠAd elan ĠPerdana; ĠM ĠKh ada fi ĠCh ania go; ĠAKP ĠDwi ĠHimawan ĠChandra; ĠDwi; ĠAP; ĠDwi; ĠDwi; ĠKh ada fi; ĠKh ada fi,0.894,0.995,1,penganiayaan,1.0,1.0,1,bukti,1.0,1.0
79,https://www.detik.com/sumut/hukum-dan-kriminal/d-7869074/prasangka-perselingkuhan-dan-pegadaian-hp-bikin-nali-kapak-istri-hingga-tewas,Prasangka Perselingkuhan dan Pegadaian HP Bikin Nali Kapak Istri hingga Tewas,2025-04-15 09:00:00,34,3,ĠDesa ĠB antan ĠTengah ĠKabupaten ĠBengkalis ĠProvinsi ĠRiau; ĠB; ĠTengah,0.853,0.995,2,ĠJalan ĠGajah ĠMada antan; ĠJalan ĠGajah ĠMada,0.882,0.993,0,,0.0,0.0,0,,0.0,0.0,6,Minggu; kemarin; kemarin; pukul 16.30; Senin; 14/5/2025,0.95,0.95,8,ĠN ali; ĠSus il awati; ĠAKBP ĠBudi ĠSetiawan; ĠN ali; ĠBudi; ĠIpda ĠKain hard ĠAkbar; ĠKe in hard; ĠKe in hard,0.812,0.997,7,pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan,0.943,1.0,8,handphone; handphone; handphone; handphone; handphone; handphone; pengakuan; barang bukti,1.0,1.0
80,https://www.detik.com/sumut/hukum-dan-kriminal/d-7869000/polisi-diserang-saat-gerebek-narkoba-kapolda-sumut-ingatkan-warga-tak-halangi,"Polisi Diserang saat Gerebek Narkoba, Kapolda Sumut Ingatkan Warga Tak Halangi",2025-04-14 22:00:00,20,3,ĠKelurahan ĠBag an ĠDeli ĠKecamatan ĠMedan ĠBelawan; ĠSumut; ĠKelurahan ĠBag an ĠDeli ĠKecamatan ĠMedan ĠBelawan,0.976,0.999,0,,0.0,0.0,0,,0.0,0.0,0,,0.0,0.0,6,Senin; 14/4/2025; Rabu; pukul 19.30; Jumat; Minggu,0.95,0.95,6,ĠIrjen ĠWhisnu ĠHermawan ĠFeb ru anto; ĠWhisnu; ĠWhisnu; ĠKombes ĠJean ĠCalv ijn ĠSimanjuntak; ĠJe am; ĠI,0.963,0.992,5,narkoba; narkoba; kasus narkoba; narkoba; kasus narkoba,0.94,1.0,0,,0.0,0.0
81,https://www.detik.com/sumut/hukum-dan-kriminal/d-7868849/penampakan-2-motor-polisi-dibakar-otk-saat-gerebek-narkoba-di-belawan,Penampakan 2 Motor Polisi Dibakar OTK saat Gerebek Narkoba di Belawan,2025-04-14 19:08:00,43,3,ĠKelurahan ĠBag ĠDeli ĠKecamatan ĠMedan ĠBelawan; ĠKelurahan ĠBag ĠDeli ĠKecamatan ĠMedan ĠBelawan; ĠKelurahan ĠBag ĠDeli ĠKecamatan ĠMedan ĠBelawan,0.968,0.973,3,an; an; an,0.515,0.526,1,Ġdetik Sumut,0.97,0.97,0,,0.0,0.0,7,Senin; 14/4/2025; Rabu; Rabu; pukul 19.30; Jumat; Minggu,0.95,0.95,17,ĠAKBP ĠO loan ĠSiahaan; ĠO loan; ĠO loan; ĠO loan; ĠA; ĠA; ĠI; ĠT; ĠA; ĠI; ĠA; ĠO loan ĠO loan; ĠO loan; ĠA; ĠO loan; ĠO loan ĠO loan; ĠI,0.955,0.999,12,narkoba; narkoba; narkoba; narkoba; pembakaran; pembakaran; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba,0.917,1.0,0,,0.0,0.0
82,https://www.detik.com/sumut/hukum-dan-kriminal/d-7866957/warga-labuhanbatu-dirampok-2-pria-saat-buang-sampah-hp-uang-rp-2-2-juta-raib,"Warga Labuhanbatu Dirampok 2 Pria saat Buang Sampah, HP-Uang Rp 2,2 Juta Raib",2025-04-13 18:00:00,21,3,ĠKelurahan ĠSei ĠBer ombang ĠKecamatan ĠPan ai ĠHilir ĠKabupaten ĠLabuhanbatu ĠSumatera ĠUtara; ĠDesa ĠSei ĠS akat ĠKecamatan ĠPan ai ĠHilir; ĠSei ĠBer ombang,0.882,0.989,3,ĠLingkungan ĠVI ĠSei ĠBer ombang; ĠDusun ĠVII; ĠPolsek,0.885,0.978,0,,0.0,0.0,0,,0.0,0.0,5,Senin; 7/4/2025; pukul 00.05; Minggu; Jumat,0.95,0.95,8,ĠH; ĠKompol ĠSyafr udin; ĠSyafr udin; ĠSyafr udin; ĠBC; ĠBC; ĠH; ĠH,0.945,0.999,0,,0.0,0.0,2,handphone; pengakuan,1.0,1.0
83,https://www.detik.com/sumut/hukum-dan-kriminal/d-7866726/sumut-sepekan-sekdes-bakar-kekasih-mayat-membusuk-di-sumur-dibunuh-pacar,Sumut Sepekan: Sekdes Bakar Kekasih-Mayat Membusuk di Sumur Dibunuh Pacar,2025-04-13 13:30:00,151,21,ĠSumatera ĠUtara Sumut; ĠSumut; ĠKota ĠPad angs id imp uan; ĠKecamatan ĠPad angs id imp uan ĠBat un ad ua; ĠKabupaten ĠMandailing ĠNatal Mad ina; ĠDesa ĠP anya b ungan ĠJae ĠKecamatan ĠP anya b ungan; ĠKota ĠTebing ĠTinggi; ĠKecamatan ĠPadang ĠHilir; ĠDesa ĠKuta ĠBaru ĠKecamatan ĠTebing ĠTinggi ĠKabupaten ĠSerdang ĠBed agai Ser gai; ĠDesa ĠTand em ĠHilir ĠKecamatan ĠHamp aran ĠPerak ĠKabupaten ĠDeli ĠSerdang; ĠBinjai; us ĠKabupaten ĠBatu ĠBara; ĠKabupaten ĠAsahan; ĠKabupaten ĠBatu ĠBara; ĠKecamatan ĠK isaran ĠTimur; ĠDeli ĠSerdang; ĠDesa ĠTanjung ĠSelamat ĠKecamatan ĠS unggal; ĠKota ĠMedan; ĠKabupaten ĠSerdang ĠBed agai Ser gai; ĠDesa ĠDol ok ĠSag ala ĠKecamatan ĠDol ok ĠMasih ul; ĠTebing ĠTinggi,0.947,1.0,11,ĠJalan ĠBaru; anya; ĠSungai ĠPadang; ĠSungai ĠPadang; ĠJalan ĠProf ĠHM ĠYamin ĠLingkungan ĠII; ĠJalan ĠTand em ĠHilir -B ulu ĠCina ĠDusun Ġ 8; ĠI; ĠWarkop ĠCakra Ġdepan ĠToko ĠMahkota ĠBinjai; ĠJalan ĠBakti ĠLingkungan Ġ 9; ĠSumur; ĠBlok Ġ 58 ĠPerkebunan ĠPT ĠSoc f indo ĠBangun ĠBandar,0.855,0.999,6,Ġdetik Sumut; ĠSek ĠUjung ĠGur ap; ungan; Ġdetik Sumut; Ġleasing ĠB AF; Ġdetik Sumut,0.765,0.963,0,,0.0,0.0,32,Rabu; 9/4/2025; Senin; pukul 23.00; Selasa; Minggu; pukul 12.00; Selasa; Senin; pukul 08.30; Selasa; pagi ; Minggu; pagi; Sabtu; pukul 23.20; Selasa; Sabtu; pukul 21.30; Sabtu; pukul 20.30; Rabu; Sabtu; Rabu; Rabu; 30/10/2024; pukul 19.30; 31 Desember 2024; Minggu; Senin; pukul 20.30; Kamis,0.95,0.95,54,ĠJS; ĠDS R; ĠJS; ĠAKP ĠH asih olan ĠNai bah o; ĠH asih olan; ĠP ajar ĠSod ik; ĠP ajar; ĠIpda ĠBagus ĠSeto; ĠBagus; ĠP ajar; ĠA isah; ĠP ajar; ĠA isah; ĠP ajar; ĠA isah; ĠP ajar; ĠBripka ĠAdil ĠTambunan; ĠBripka ĠAdil; ĠBripka ĠAdil; B rip ka ĠAdil ĠTamp ub olon; ĠAKP ĠMulyono; ĠBoy ĠSandi; ĠIptu ĠR ino ĠHeri yanto; ĠBoy; ĠBoy; ĠBoy; Boy; ĠR ino; ĠBoy; ĠBoy; ĠBoy; ĠBoy; ĠBoy; ĠBoy; ĠR ino; ĠBoy; ĠBoy; ĠAP; ĠAP; ĠAP; ĠAKP ĠMuly oto; ĠMuly oto; ĠHP; ĠS; ĠFred di ĠErik son ĠSag ala; ĠSanti ĠM atani ari; ĠKombes ĠG id ion ĠArif ĠSetya wan; ĠG id ion; ĠFred di; ĠIlham ĠBatubara; ĠMis nur iono; ĠKombes ĠSum aryono; ĠSum aryono; ĠSum aryono,0.92,1.0,23,pembunuhan; narkoba; narkoba; begal; begal; begal; pembegalan; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; narkoba; pembunuhan; pembunuhan; pembunuhan; pembunuhan; begal; pencurian; pencabulan,0.943,1.0,4,bukti; barang bukti; tes dna; rambut,1.0,1.0
84,https://www.detik.com/sumut/hukum-dan-kriminal/d-7866538/awal-mula-bapak-anak-rampok-mobil-lalu-buang-mayat-sopir-taksol-di-medan,Awal Mula Bapak-Anak Rampok Mobil Lalu Buang Mayat Sopir Taksol di Medan,2025-04-13 10:30:00,68,17,ĠKabupaten ĠLangkat ĠSumatera ĠUtara Sumut; ĠKl antan; ĠDesa ĠPasar ĠRawa ĠKecamatan ĠGebang; ĠKota ĠMedan; ĠKabupaten ĠLangkat; ĠMedan; ĠMedan; Med an; ĠGebang; Ġkami; ĠKecamatan ĠMedan ĠS unggal; ĠGebang ĠKabupaten ĠLangkat; Ġdaerah ĠKuala ĠGum it; ĠMar elan; ĠKab anj ahe; ĠKabupaten ĠKaro; ĠKl antan ĠLuar,0.866,1.0,6,uh; uh ĠDusun Ġ 8 ĠDesa; ĠLuar; ĠJalan ĠPinang ĠBar is; ĠTanjung ĠAnom; ĠDusun Ġ 8 ĠDesa,0.741,0.998,0,,0.0,0.0,0,,0.0,0.0,17,Rabu; 9/4/2024; malam; kemarin; Kamis; Senin; pukul 19.00; pukul 00.00; Jumat; 2 April 2025; Senin; April; pukul 16.00; Selasa; pukul 20.00; Selasa; Rabu,0.95,0.95,22,ĠMichael ĠF ĠPak p; ĠK; ĠAP; ĠAKBP ĠDavid ĠTri yo ĠPras o jo; ĠDavid; ĠKombes ĠG id ion ĠArif ĠSetya wan; ĠAP; ĠK; ĠAP; ĠAP; ĠAP; ĠG id ion; ĠG id ion; ĠK; ĠK; ĠAP; ĠK; ĠAP; ĠAP; ĠG id ion ĠG id ion; ĠAP; ĠAP,0.937,1.0,4,pembunuhan; pencurian; perampokan; perampokan,1.0,1.0,2,pengakuan; autopsi,1.0,1.0
85,https://www.detik.com/jabar/hukum-dan-kriminal/d-7865597/tepergok-saat-curi-motor-petani-maling-motor-di-bogor-tewas-dimassa,"Tepergok Saat Curi Motor Petani, Maling Motor di Bogor Tewas Dimassa",2025-04-12 14:30:00,19,2,ĠDesa ĠWen inggal ih ĠJ onggol ĠBogor; ĠDesa ĠKarang ĠIndah ĠKecamatan ĠBojong ĠM anggu ĠKabupaten ĠBekasi,0.895,0.95,1,ĠKampung ĠR awab ogo,0.757,0.757,2,Ġdetik News; Ġdetik News,0.97,0.987,0,,0.0,0.0,5,Jumat; 11/4/2025; pukul 14.45; Sabtu; 12/4/2025,0.95,0.95,7,ĠRM; ĠRM; ĠKompol ĠH ida ĠTjah jono; ĠH ida; ĠH ida; ĠH ida; ĠH ida,0.971,0.997,2,pencurian; pencurian,0.9,0.9,0,,0.0,0.0
86,https://www.detik.com/bali/hukum-dan-kriminal/d-7865650/pria-di-sumba-tewas-dibacok-teman-saat-pesta-miras,Pria di Sumba Tewas Dibacok Teman Saat Pesta Miras,2025-04-12 13:10:00,32,1,ĠW ano ĠKalla ĠDesa ĠMar eda ĠW un ni ĠKecamatan ĠWew ewa ĠTengah ĠKabupaten ĠSumba ĠBarat ĠDaya ĠNusa ĠTenggara ĠTimur NTT,0.996,0.996,2,ĠKampung; ĠTomas ĠB ora ĠDuka,0.651,0.667,1,Ġdetik Bali,0.979,0.979,0,,0.0,0.0,5,Jumat; 11/4/2025; pukul 14.00; Sabtu; 12/4/2025,0.95,0.95,20,V ital is ĠG oko ĠR ato; ĠYohan is ĠNani ĠBata; ĠAKBP ĠHari anto ĠR antes alu; Hari anto; ĠVital is; ĠYohan is; ĠDaud ĠHengki ĠK adu ĠKam uri; ĠDaud; ĠYohan is; ĠVital is; ĠDaud; ĠYohan is; ĠYohan is; ĠDaud; ĠYohan is; ĠDaud; ĠHari anto; ĠYohan is; ĠHari anto; ĠHari anto,0.903,0.999,3,pembacokan; pembacokan; pembacokan,1.0,1.0,0,,0.0,0.0
87,https://www.detik.com/sumut/hukum-dan-kriminal/d-7865340/ingin-kuasai-mobil-bikin-ayah-dan-anak-rampok-bunuh-sopir-taksol-di-medan,Ingin Kuasai Mobil Bikin Ayah dan Anak Rampok-Bunuh Sopir Taksol di Medan,2025-04-12 08:00:00,51,10,ĠMedan ĠSumatera ĠUtara Sumut; ĠKecamatan ĠMedan ĠS unggal; ĠGebang ĠKabupaten ĠLangkat; Ġdaerah ĠKuala ĠGum it; ĠMar elan; ĠKab anj ahe; ĠKabupaten ĠKaro; ĠLuar ĠDesa ĠPasar ĠRawa ĠKecamatan ĠGebang; ĠTanah ĠKaro; ĠLangkat,0.892,0.996,3,ĠJalan ĠPinang ĠBar is; ĠTanjung ĠAnom; ĠDusun Ġ 8 ĠDesa ĠKl antan,0.867,0.998,0,,0.0,0.0,0,,0.0,0.0,14,Jumat; 11/4/2025; Senin; pukul 19.00; pukul 00.00; 2 April 2025; Senin; April; pukul 16.00; Selasa; pukul 20.00; Selasa; Rabu; april,0.95,0.95,20,ĠK; ĠAP; ĠMichael ĠF ĠPak p ahan; ĠAP; ĠKombes ĠG id ion ĠArif ĠSetya wan; ĠG id ion; ĠAP; ĠAP; ĠG id ion; ĠAP; ĠK; ĠAP; ĠAP; Ġkor; ĠAP; ĠG id ion; ĠK; ĠK; ĠAP; ĠK,0.92,1.0,3,pembunuhan; perampokan; pembunuhan,0.967,1.0,1,autopsi,1.0,1.0
88,https://www.detik.com/jatim/hukum-dan-kriminal/d-7863441/gerombolan-pemotor-pengeroyok-pemuda-jombang-diringkus,Gerombolan Pemotor Pengeroyok Pemuda Jombang Diringkus,2025-04-10 23:30:00,46,12,ĠJombang; ĠJat ikal en ĠNganjuk; ĠDesa; mo jo ĠP land aan ĠJombang; ĠDesa ĠPur em anding ĠP land aan ĠJombang; ĠDesa ĠDaw uhan ĠJat ikal en ĠNganjuk; ĠDesa ĠSeng on ĠKecamatan /K abupaten ĠJombang; ĠDesa ĠSeng on; ĠJombang; ĠP; aan; ĠJombang Ġkota,0.929,0.999,7,ĠJalan ĠPat imura; ĠKarang; is; ĠMapolres ĠJombang ĠJalan ĠKH ĠWahid ĠHasyim; ĠJalan ĠPat imura; land; ĠPolres ĠJombang,0.806,0.999,0,,0.0,0.0,1,ĠPasal Ġ 170 ĠKUHP Ġtentang,0.997,0.997,4,Kamis; 10/4/2025; Minggu; pukul 03.30,0.95,0.95,21,ĠBA; ĠDJ; ĠNR; ĠFajar ĠWahyu ĠWig una; ĠDewa ĠGilang ĠPamungkas; ĠFar real ĠAn arg iya; ĠM ĠIqbal ĠMaulana; ĠAKBP ĠArdi ĠKurniawan; ĠBA ĠDJ; ĠNR; ĠFerdy ĠRangga ĠSaputra; ĠFerdy; ĠAnj ari el ĠMul yar os yid; ĠAnj ari el; ĠFerdy; ĠArdi; ĠAKP ĠMargono ĠSuh endra; ĠFajar; ĠFajar ĠDewa ĠFar real; ĠIqbal; ĠMargono,0.963,1.0,1,pengeroyokan,1.0,1.0,0,,0.0,0.0
89,https://www.detik.com/sumut/hukum-dan-kriminal/d-7863049/eks-ketua-ormas-bersenpi-begal-petani-hingga-terima-25-jahitan-di-sergai,Eks Ketua Ormas Bersenpi Begal Petani hingga Terima 25 Jahitan di Sergai,2025-04-10 17:40:00,25,4,ĠKabupaten ĠSerdang ĠBed agai Ser gai ĠSumatera ĠUtara Sumut; ĠDesa ĠDol ok ĠSag ala ĠKecamatan ĠDol ok ĠMasih ul; ĠTebing ĠTinggi; ĠKota ĠTebing ĠTinggi,0.98,0.997,2,ĠBlok Ġ 58 ĠPerkebunan ĠPT ĠSoc f indo ĠBangun ĠBandar; awa,0.936,0.997,0,,0.0,0.0,0,,0.0,0.0,4,Senin; 7/4/2025; pukul 20.30; Kamis,0.95,0.95,8,ĠIlham ĠBatubara; ĠMis nur iono; ĠKombes ĠSum aryono; ĠSum aryono; ĠSum aryono; ĠSum aryono; ĠMis nur iono; Motor,0.853,0.975,7,pencurian; pencurian; narkoba; pencabulan; pencabulan; kasus narkoba; pencurian,0.986,1.0,0,,0.0,0.0
90,https://www.detik.com/jatim/hukum-dan-kriminal/d-7861674/kriminalitas-selama-ramadan-lebaran-2025-di-kota-pasuruan-turun-39,Kriminalitas Selama Ramadan-Lebaran 2025 di Kota Pasuruan Turun 39%,2025-04-09 22:00:00,15,4,ĠPasuruan ĠKota; ĠPasuruan ĠKota; ĠPasuruan; ĠPasuruan,0.889,1.0,0,,0.0,0.0,0,,0.0,0.0,0,,0.0,0.0,2,Rabu; 9/4/2025,0.95,0.95,6,ĠAKBP ĠDavis ĠBus in ĠSis wara; ĠDavis; ĠDavis; ĠDavis; ĠDavis; ĠDavis,0.986,0.991,3,pencurian; pencurian; narkoba,0.967,1.0,0,,0.0,0.0
91,https://www.detik.com/sumut/hukum-dan-kriminal/d-7860067/buruh-di-sumsel-ditusuk-oleh-2-orang-hingga-tewas-pelaku-tetangganya,"Buruh di Sumsel Ditusuk oleh 2 Orang hingga Tewas, Pelaku Tetangganya",2025-04-08 23:20:00,22,1,ĠKelurahan ĠKem as ĠR indo ĠKecamatan ĠKert apati ĠPalembang,0.984,0.984,1,ĠJalan ĠMataram,0.999,0.999,1,Ġdetik S umb ag sel,0.909,0.909,0,,0.0,0.0,5,Senin; 7/4/2025; pukul 18.00; Selasa; kemarin,0.95,0.95,12,ĠDar man; ĠIptu ĠAngga ĠKurniawan; ĠAngga; ĠAngga; ĠDar man; ĠMend ra; ĠRO; ĠRO; ĠMend ra; ĠDar man; ĠDar man; ĠDar man,0.92,1.0,1,pengeroyokan,1.0,1.0,1,barang bukti,1.0,1.0
92,https://www.detik.com/sumut/hukum-dan-kriminal/d-7858186/tipu-daya-pria-di-batam-bawa-kabur-motor-driver-ojol,Tipu Daya Pria di Batam Bawa Kabur Motor Driver Ojol,2025-04-08 08:00:00,20,3,ĠBatam ĠKepulauan ĠRiau; Ġdaerah; ĠSek upang,0.693,0.914,6,ĠBatu ĠAji; ĠMuhammad ĠRia yat ĠSyah; ĠMasjid ĠAgung ĠBatam ĠCenter; ĠKawasan ĠLegenda; ĠLegenda; Ġkawasan ĠT iban,0.901,0.99,0,,0.0,0.0,1,Ġpasal,0.687,0.687,4,Senin; 7/4/2025; siang; pukul 05.30,0.95,0.95,4,ĠSM; ĠKombes ĠZainal ĠArifin; ĠSM; ĠSM,0.928,0.974,2,penipuan; penggelapan,0.95,1.0,0,,0.0,0.0
93,https://www.detik.com/sumut/hukum-dan-kriminal/d-7858130/pria-yang-bakar-rumah-ortu-di-madina-gegara-tak-diberi-uang-ditangkap,Pria yang Bakar Rumah Ortu di Madina gegara Tak Diberi Uang Ditangkap,2025-04-07 23:00:00,27,2,ĠDesa ĠP anya b ungan ĠJae ĠKecamatan ĠP anya b ungan ĠMandailing ĠNatal; ĠDesa ĠP anya b ungan ĠJ are,0.987,0.997,3,Ġpolisi; Ġpolisi; Ġpolisi,0.836,0.903,0,,0.0,0.0,0,,0.0,0.0,5,Minggu; Senin; 7/3/2025; 12.40 WIB; Kemarin,0.95,0.95,14,ĠF; ĠNur ĠA isah; ĠF; ĠNur ĠA isah; ĠYuri ĠAndri; ĠYuri; ĠYuri; ĠNur ĠA isah; ĠF; ĠA isah; ĠIpda ĠBagus ĠSeto; ĠA isah; ĠBagus ĠBagus; ĠF,0.898,1.0,1,pembakaran,1.0,1.0,2,bukti; keterangan saksi,0.95,1.0
94,https://www.detik.com/bali/hukum-dan-kriminal/d-7858249/beli-cabai-pakai-uang-palsu-lansia-di-lombok-timur-ditangkap-warga,"Beli Cabai Pakai Uang Palsu, Lansia di Lombok Timur Ditangkap Warga",2025-04-07 20:44:00,20,1,ĠLombok ĠTimur ĠNusa ĠTenggara ĠBarat NTB,0.998,0.998,1,ĠPasar ĠTradisional ĠTer ara,0.99,0.99,0,,0.0,0.0,0,,0.0,0.0,2,Senin; 7/4/2025,0.95,0.95,13,ĠMast ur; ĠMast ur; ĠSah min; S ah min; ĠAKP ĠNikol as ĠOsman; ĠMast ur; ĠSah min; ĠSah min; ĠMast ur; ĠMast ur; ĠNikol as; ĠNikol as ĠMast ur; ĠNikol as,0.825,0.957,2,uang palsu; uang palsu,1.0,1.0,1,barang bukti,1.0,1.0
95,https://www.detik.com/bali/hukum-dan-kriminal/d-7858222/panjat-tembok-pura-untuk-curi-sesari-remaja-di-gianyar-ditangkap-warga,"Panjat Tembok Pura untuk Curi Sesari, Remaja di Gianyar Ditangkap Warga",2025-04-07 20:11:00,30,1,ĠKecamatan ĠTeg all alang ĠGianyar ĠBali,0.96,0.96,6,ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; ĠPura ĠDalem ĠBanjar ĠBel ong; ĠPec alang ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; Ġutara ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong,0.971,0.982,2,Ġdetik Bali; ĠBel ong,0.791,0.969,1,ĠPasal Ġ 362 ĠKitab ĠUndang -Undang ĠHukum ĠPidana KUHP Ġjuncto ĠPasal Ġ 53 Ġayat 1 ) ĠKUHP,0.87,0.87,5,Sabtu; 5/4/2025; pukul 19.30; Senin; 7/4/2025,0.95,0.95,11,ĠIG Y W; ĠIG Y W; ĠAKP ĠKetut ĠWi win ĠWir ahadi; ĠIG Y W; ĠIG Y W; ĠI W AS; ĠIG Y W; ĠI W AS; ĠWi win; ĠIG Y W; ĠIG Y W,0.786,0.965,3,pencurian; pencurian; pencurian,0.933,1.0,1,whatsapp,1.0,1.0
96,https://www.detik.com/bali/hukum-dan-kriminal/d-7858046/polisi-tangkap-pembakar-vila-bule-inggris-di-pecatu,Polisi Tangkap Pembakar Vila Bule Inggris di Pecatu,2025-04-07 17:27:00,30,3,ĠMak ale ĠKabupaten ĠTana ĠToraja ĠProvinsi ĠSulawesi ĠSelatan; ĠInggris; ĠDesa ĠPec atu ĠKecamatan ĠKuta ĠSelatan,0.99,0.994,3,ĠJalan ĠB yp ass ĠNgurah ĠRai; ĠJalan ĠB yp ass ĠNgurah ĠRai; ĠV ila ĠDev al aya ĠJalan ĠAnggrek ĠRaya ĠI ĠNomor Ġ 6,0.999,0.999,0,,0.0,0.0,0,,0.0,0.0,6,Kamis; 27/3/2025; Senin; 7/4/2025; 17 Maret 2025; pukul 03.00,0.95,0.95,15,ĠEf endy ĠLamb a; ĠStephen ĠJoseph ĠTe as dal; ĠAKP ĠI ĠKomang ĠAgus; ĠEf endy; ĠTe as dal; ĠEfendi; ĠEf endy; ĠTe as dal; ĠEf endy ĠTe as dal; Te as dal; ĠAgus ĠAgus; ĠEf endy; ĠEf endy; ĠTe as dal; ĠEf endy,0.829,0.998,3,pembakaran; pembunuhan; pembunuhan,0.967,1.0,0,,0.0,0.0
97,https://www.detik.com/sumut/hukum-dan-kriminal/d-7857813/perkara-disuruh-cuci-piring-keponakan-gelap-mata-bunuh-tante,"Perkara Disuruh Cuci Piring, Keponakan Gelap Mata Bunuh Tante",2025-04-07 17:20:00,26,1,ĠJakarta,1.0,1.0,0,,0.0,0.0,1,Ġdetik News,0.993,0.993,0,,0.0,0.0,3,Senin; 7/4/2025; sore ,0.95,0.95,9,R ez ky ĠFauzan ĠRena jaya; ĠE ki; ĠEvi ĠLatif ah; ĠKompol ĠAji ĠRiz n aldi; ĠE ki; ĠAji ĠE ki; ĠAji; ĠE ki; ĠAji,0.956,0.999,7,pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan; pembunuhan,0.957,1.0,5,darah; autopsi; pengakuan; autopsi; autopsi,1.0,1.0
