portal,url,judul,tanggal,isi_berita
detik.com,https://news.detik.com/berita/d-7904650/detik-detik-jatanras-pmj-tangkap-pria-cikarang-yang-tebas-tangan-eks-pacar,Detik-detik Jatanras PMJ Tangkap Pria Cikarang yang Tebas Tangan Eks Pacar,07 Mei 2025,"Subdit Jatanras Ditreskrimum Polda Metro Jaya menangkap pria A, yang menganiaya dan menebas tangan mantan pacarnya, wanita SR (45), hingga putus di Cikarang Barat, Kabupaten Bekasi. Pelaku saat ini tengah diperiksa. Dari video yang diterima detikcom, Rabu (7/5/2025), terlihat penyidik mendatangi rumah kontrakan pelaku. Pria keji itu pun tak berkutik saat diringkus polisi. Dalam video tersebut, pelaku mengakui telah melakukan aksi kejinya. Pelaku lalu dibawa penyidik ke Mapolda Metro Jaya untuk diproses lebih lanjut. SCROLL TO CONTINUE WITH CONTENT Kasubdit Jatanras Ditreskrimum Polda Metro Jaya AKBP Abdul Rahim mengatakan pelaku sendiri merupakan warga Rawalumbu, Kota Bekasi. Pelaku ditangkap pada pada Selasa (6/5). ""Penangkapan dilakukan sekitar pukul 18.00 WIB di Kampung Ciketing RT 003 RW 008, Mustikajaya, Kota Bekasi,"" ujarnya. Peristiwa tersebut terjadi pada Selasa (6/5) siang. Berdasarkan penyelidikan sementara, ada dua motif penganiayaan yakni urusan asmara dan pekerjaan. Tangan Ditebas-Leher Dibacok Korban SR sendiri dianiaya dan ditebas golok oleh mantan pacarnya, pria A. Akibatnya, tangan korban sampai terputus. ""Penganiayaan, korbannya tangannya putus. Tangan yang kiri. (ditebas) pakai golok,"" kata Kapolres Metro Bekasi Kombes Mustofa saat dihubungi, Selasa (6/5). Selain ditebas, polisi mengungkap pelaku juga membacok leher korban. Saat ini korban masih dirawat di rumah sakit usai dianiaya secara brutal oleh pelaku. ""Iya leher dibacok,"" ujarnya.  Simak juga Video: Bripka Rio Ditahan Polda Sumsel Setelah Aniaya Mantan Pacar [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7904645/ditangkap-jatanras-pmj-ini-tampang-pria-cikarang-tebas-tangan-mantan-pacar,"Ditangkap Jatanras PMJ, Ini Tampang Pria Cikarang Tebas Tangan Mantan Pacar",07 Mei 2025,"Subdit Jatanras Ditreskrimum Polda Metro Jaya menangkap pria A, yang menganiaya dan menebas tangan mantan pacarnya, wanita SR (45), hingga putus di Cikarang Barat, Kabupaten Bekasi. Ini tampang pelaku. Kasubdit Jatanras Ditreskrimum Polda Metro Jaya AKBP Abdul Rahim mengatakan pelaku sendiri merupakan warga Rawalumbu, Kota Bekasi. Pelaku ditangkap pada Selasa (6/5). ""Penangkapan dilakukan sekitar pukul 18.00 WIB di Kampung Ciketing RT 003 RW 008, Mustikajaya, Kota Bekasi,"" ujarnya. SCROLL TO CONTINUE WITH CONTENT Peristiwa tersebut terjadi pada Selasa (6/5) siang. Saat ini pelaku masih menjalani pemeriksaan di Subdit Jatanras Ditreskrimum Polda Metro Jaya. Tangan Ditebas-Leher Dibacok Korban SR sendiri dianiaya dan ditebas golok oleh mantan pacarnya, pria A. Akibatnya, tangan korban sampai terputus. ""Penganiayaan, korbannya tangannya putus. Tangan yang kiri. (ditebas) pakai golok,"" kata Kapolres Metro Bekasi Kombes Mustofa saat dihubungi, Selasa (6/5). Selain ditebas, polisi mengungkap pelaku membacok leher korban. Saat ini korban masih dirawat di rumah sakit usai dianiaya secara brutal oleh pelaku. ""Iya leher dibacok,"" ujarnya.  Lihat juga Video: Bripka Rio Ditahan Polda Sumsel Setelah Aniaya Mantan Pacar [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7904260/kakek-cabul-iming-imingi-bocah-di-jaktim-duit-agar-tak-laporkan-pelecehan,Kakek Cabul Iming-imingi Bocah di Jaktim Duit agar Tak Laporkan Pelecehan,07 Mei 2025,"Polisi mengungkap ulah Kakek D (75) yang melecehkan bocah di dalam warung miliknya di Ciracas, Jakarta Timur. Pelaku disebut mengancam dan mengiming-imingi korban dengan uang agar tidak melaporkan perbuatan bejatnya tersebut. ""Anak korban diancam agar tidak lapor siapa-siapa dan anak korban diberi uang sebesar Rp 15 ribu,"" kata Kasat Reskrim Polres Metro Jakarta Timur AKBP Armunanto saat dihubungi detikcom, Rabu (7/5/2025). Armunanto mengatakan korban dilecehkan saat membeli es di warung pelaku. Saat itu juga pelaku membawa korban ke dalam warung dan melecehkannya. SCROLL TO CONTINUE WITH CONTENT ""Berawal anak korban membeli es di warung milik pelaku, kemudian korban dibawa masuk ke dalam warung milik pelaku. Selanjutnya pelaku melakukan pelecehan terhadap anak korban,"" ujarnya. Dia mengatakan selanjutnya korban pun keluar dari warung milik pelaku untuk pulang ke rumah. Setiba di rumah, korban pun menceritakan kejadian yang dialaminya kepada sang ibu. ""Anak korban berhasil keluar dari tempat pelaku dan pulang ke rumah. Dan selanjutnya anak korban menangis dan menceritakan kepada ibunya bahwa telah dinakali oleh pelaku,"" imbuhnya. Sebelumnya, viral di media sosial seorang pria paruh baya diduga melakukan tindakan pelecehan seksual. Korban pelecehan diduga merupakan seorang anak kecil. Saat ini kakek berinisial D (75) sudah ditangkap. Pelaku langsung ditahan di Polres Metro Jakarta Timur. ""Tersangka atas nama D, 75 tahun, sudah kami lakukan penahanan,"" jelasnya.  Lihat juga Video 'Dukun Cabul Perkosa 3 Anak di Mojokerto, Modus Diajari Salat': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7904164/selain-tangan-ditebas-leher-wanita-cikarang-juga-dibacok-mantan-pacar,"Selain Tangan Ditebas, Leher Wanita Cikarang Juga Dibacok Mantan Pacar",07 Mei 2025,"Polisi mengungkap kekejian pria AG di Cikarang Barat, Kabupaten Bekasi, yang menganiaya mantan pacarnya wanita SR hingga tangan korban ditebas sampai putus. Polisi mengungkap pelaku juga membacok leher korban. ""Iya leher dibacok,"" kata Kapolres Metro Bekasi Kombes Mustofa saat dihubungi, Rabu (7/5/2025). Mustofa mengatakan saat ini korban masih menjalani perawatan di rumah sakit. Pihak kepolisian masih melakukan serangkaian pendalaman. SCROLL TO CONTINUE WITH CONTENT ""Korban masih dirawat,"" ujarnya. Peristiwa tersebut terjadi pada Selasa (6/5) siang. Korban dianiaya hingga tangannya ditebas menggunakan golok sampai terputus. Pelaku pria AG sudah ditangkap Subdit Jatanras Ditreskrimum Polda Metro Jaya. Motif Penganiayaan Polisi mengungkap motif sementara di balik pria berinisial AG di Cikarang Barat, Kabupaten Bekasi, menganiaya mantan pacarnya, SR (45), hingga tangan terputus. Polisi mengungkap penganiayaan dipicu masalah kontrak pekerjaan. Kapolres Metro Bekasi Kombes Mustofa mengatakan korban merupakan atasan pelaku di perusahaan yang sama. Berdasarkan penyelidikan sementara, pelaku mengaku korban menghambat proses pengangkatannya menjadi karyawan tetap perusahaan. ""Si korban itu karyawan tetap, atasan pelaku. Pelaku itu karyawan kontrak. Korban itu dianggap menghambat proses perpanjangan kontrak pelaku,"" kata Mustofa kepada wartawan, Selasa (6/5). Namun demikian, polisi masih melakukan pendalaman terkait hal tersebut. Saat ini pelaku sudah ditangkap Subdit Jatanras Ditreskrimum Polda Metro Jaya. ""Sudah tertangkap Jatanras Polda Metro. Penganiayaan berat,"" ujarnya.  Lihat juga Video 'Kakek di Purwakarta Dibacok Cucu Sendiri': [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7903933/bikin-resah-warga-4-mata-elang-di-jakbar-diringkus-polisi,"Bikin Resah Warga, 4 'Mata Elang' di Jakbar Diringkus Polisi",07 Mei 2025,"Polisi menangkap empat orang mata elang atau debt collector di wilayah Cengkareng, Jakarta Barat (Jakbar). Mereka ditangkap lantaran kerap membuat resah masyarakat. ""Hari ini, kami berhasil mengamankan empat orang yang mengaku sebagai debt collector dan langsung kami bawa ke Polsek Cengkareng untuk dilakukan pendataan dan pembinaan lebih lanjut,"" kata Kapolsek Cengkareng Kompol Abdul Jana dalam keterangannya kepada wartawan, Rabu (7/5/2025). Jana mengatakan hal tersebut bagian dari operasi pemberantasan aksi premanisme sekaligus penertiban debt collector. Operasi ini sebagai wujud tindak lanjut dari banyaknya laporan dan keluhan masyarakat terkait aktivitas debt collector. SCROLL TO CONTINUE WITH CONTENT Jana menambahkan operasi ini mulai dilakukan sejak, Selasa (6/5). Rencananya, operasi akan dilaksanakan berkelanjutan di sejumlah titik rawan, mulai dari Jalan Daan Mogot arah Grogol dan arah Tangerang, lampu merah Cengkareng, Jalan Raya Kamal, serta Jalan Raya Ring Road Golf Lake. ""Operasi ini kami lakukan secara berkelanjutan,"" ujarnya. Jana menyampaikan petugas Polsek Cengkareng dan Polres Metro Jakarta Barat secara aktif menyisir area tersebut untuk mendeteksi aktivitas mencurigakan. Dia turut mengimbau kepada masyarakat tidak ragu melapor jika melihat kegiatan yang mengganggu Kamtibmas. ""Dengan digelarnya operasi ini, diharapkan masyarakat merasa lebih aman dan tidak lagi waswas terhadap aksi penarikan kendaraan yang tidak sesuai prosedur hukum,"" jelas Jana. ""Polsek Cengkareng juga mengimbau masyarakat untuk tidak segan melaporkan setiap tindakan premanisme atau pungutan liar yang terjadi di lingkungan mereka,"" imbuhnya.  Simak juga Video 'Marak Penipuan Pakai AI Voice, Amankah Angkat Telepon Nomor Tak Dikenal?': [Gambas:Video 20detik]"
detik.com,https://news.detik.com/berita/d-7903686/begini-cara-tersangka-samarkan-aliran-uang-hasil-judol-di-perusahaan-cangkang,Begini Cara Tersangka Samarkan Aliran Uang Hasil Judol di Perusahaan Cangkang,07 Mei 2025,"Bareskrim Polri menjelaskan cara kerja tindak pidana pencucian uang (TPPU) hasil judi online (judol) dengan modus perusahaan cangkang. Modus tersebut relatif baru dan marak digunakan. ""Nah, salah satu modus baru yang marak dilakukan oleh para pelaku judi online saat ini adalah mendirikan perusahaan cangkang untuk menampung uang hasil kejahatan judi online yang dilakukan melalui layanan transaksi digital, apa itu melalui payment gateway, virtual account, QRIS, maupun melalui kripto,"" kata Kabareskrim Polri Komjen Wahyu Widada, kepada wartawan saat konferensi pers di kantornya, Rabu (7/5/2025). Dalam kasus tersebut, Bareskrim menangkap dua orang tersangka yaitu OHW dan H. Wahyu menjelaskan bahwa OHW berperan sebagai Komisaris PT A2Z Solusindo Teknologi dan H berperan sebagai Direktur PT A2Z Solusindo Teknologi. SCROLL TO CONTINUE WITH CONTENT ""Kedua tersangka tersebut, melalui perusahaannya PT TJC, selaku anak perusahaan dari PT AST, yang tadi saya sebutkan, telah memfasilitasi transaksi pembayaran dari website judi online dengan menggunakan payment gateway dan teknologi digital,"" ungkapnya. ""Jadi mereka dari uang yang diambil melalui deposit maupun withdraw itu dikumpulkan, kemudian dimasukkan ke PT PT-nya. Dari PT PT ini dialirkan lagi ke atas, ke pemiliknya,"" lanjut dia. Wahyu menjelaskan bahwa aliran dana tersebut diputar agar membingungkan penyidik melacak. Uang hasil judi online ditaruh di banyak rekening dan perusahaan cangkang atau yang disebut dengan layering. ""Kemudian uang tersebut ditempatkan di rekening para tersangka dan digunakan untuk kepentingan pribadi mulai tahun 2019 hingga tahun 2025. Total nilai barang bukti yang telah disita dari para tersangka sejumlah Rp 530 miliar dengan perincian 4.656 rekening dari 22 bank dengan nilai objek Rp 250 miliar. Bisa rekan-rekan bayangkan 4.656 rekening. Nah ini kan disebar kemana-mana,"" tutunnya. Barang bukti lain yang turut disita yaitu surat berharga negara atau obligasi senilai Rp 276,5 miliar, serta empat unit kendaraan mobil. Penyelidik juga telah melakukan pemblokiran terhadap 197 rekening lainnya dari 8 bank. ""Modus operandi yang dilakukan dari kedua tersangka yaitu mendirikan, mengendalikan, dan menggunakan perusahaan PT AST dan PT DTC untuk menempatkan, menerima, dan mentransaksikan uang hasil judi online. Kedua, menampung uang hasil judi online pada rekening nominee,"" imbuhnya. Kemudian yang ketiga, mendirikan perusahaan cangkang untuk menerima dan mengirim uang kepada tersangka. Keempat, mentransfer uang pada rekening pada beberapa pihak terafiliasi sebagai layering untuk menyamarkan asal-usul uang dan membeli obligasi dan kepentingan pribadi lain. ""Kepada para pelaku karena aset-asetnya juga kita sita. Dan yang paling penting mudah-mudahan mereka tidak bisa beroperasi, lagi karena asetnya atau uangnya juga kita ambil. artinya diambil untuk nanti disitakan dan diambil, diserahkan kepada negara,"" ujarnya.  Simak juga Video 'Modus Tersangka TPPU Judol, Simpan Uang Rp 530 M di 4.656 Rekening': [Gambas:Video 20detik] "
detik.com,https://www.detik.com/sumut/hukum-dan-kriminal/d-7898840/cabuli-sodomi-4-bocah-laki-laki-guru-di-asahan-ditangkap,"Cabuli-Sodomi 4 Bocah Laki-laki, Guru di Asahan Ditangkap",04 Mei 2025,"Seorang guru berinisial D (39) diduga mencabuli dan menyodomi empat bocah laki-laki di Kabupaten Asahan, Sumatera Utara (Sumut). Saat ini, pelaku D telah ditangkap pihak kepolisian. Kasat Reskrim Polres Asahan AKP Ghulam Yanuar Lutfi menyebut salah satu korban sodomi berinisial G (11). D melakukan perbuatan bejat itu kepada G, salah satunya di perkebunan sawit pada 30 April 2025 malam. Awalnya, pelaku menyuruh korban untuk datang ke perkebunan itu. ""Terlapor telah melakukan perbuatan (pencabulan dan sodomi) tersebut terhadap korban secara berulang kali pada waktu dan tempat yang berbeda,"" kata Ghulam, Minggu (4/5/2025). SCROLL TO CONTINUE WITH CONTENT Ghulam menyebut peristiwa itu dilaporkan kepada pihaknya pada Sabtu (3/5). Atas laporan itu, pihak kepolisian melakukan penyelidikan dan menangkap pelaku pada hari yang sama. Mantan Kasat Reskrim Polres Simalungun itu belum memerinci lebih lanjut soal kasus itu. Dia mengatakan kasus tersebut akan segera dirilis. ""Sekira pukul 14.30 WIB, Unit PPA Satreskrim Polres Asahan melakukan penangkapan terhadap tersangka untuk proses hukum selanjutnya,"" ujarnya. Kanit Reskrim Polsek Simpang Empat Ipda Fery Habeahan mengatakan, sejauh ini ada sekitar empat orang yang diduga menjadi korban pelaku. Para korban tersebut berjenis kelamin laki-laki. ""Untuk sementara yang kemarin melapor itu ada empat. (Korban) iya, laki-laki, iya ada (disodomi),"" jelasnya. Fery mengatakan usai menangkap pelaku, pihaknya menyerahkannya ke Polres Asahan. Saat ini, kasus tersebut ditangani oleh Unit PPA Satreskrim Polres Asahan. ""Begitu kami amankan, langsung kita serahkan ke Polres,"" pungkasnya. "
detik.com,https://news.detik.com/berita/d-7897705/olah-tkp-kasus-predator-seks-anak-di-jepara-bareskrim-periksa-kamar-kosan,"Olah TKP Kasus Predator Seks Anak di Jepara, Bareskrim Periksa Kamar Kosan",03 Mei 2025,"Tim dari Bareskrim Polri melakukan olah tempat kejadian perkara (TKP) kasus predator seks dengan korban 31 anak di Jepara, Jawa Tengah. Tim penyidik mendatangi sebuah kamar kosan dan menemukan beberapa barang bukti. Dilansir detikJateng, tim Bareskrim Polri mendatangi sebuah kos di wilayah Jepara tadi pagi. Tersangka berinisial S (21) hadir di lokasi olah TKP dengan tangan diborgol. Diduga, tersangka melakukan kejahatan seksual kepada para korbannya di kosan tersebut. Selama satu jam, polisi dan tersangka melakukan olah TKP itu. SCROLL TO CONTINUE WITH CONTENT Kasubbid Biologi Serologi, Puslabfor Bareskrim Polri, Kompol Irfan Taufik, mengatakan kedatangan mereka untuk membantu penyidik Polda Jateng. Langkah ini adalah upaya untuk membuktikan secara Scientific Crime Investigation (SCI). ""Jadi ada tim kita dari Puslabfor dan Polda Jateng menemukan adanya beberapa bukti yang kita ambil dari tempat kejadian perkara,"" ungkap dia. Polisi menemukan bercak sperma di kamar kos tersebut. Barang bukti itu akan dicek untuk memastikan benar milik pelaku atau bukan. ""Diduga bercak sperma atau material biologi dari korban maupun pelaku. Apakah material biologi berupa bercak sperma yang kita temukan tadi di kamar kosan apakah cocok dengan pelaku,"" ungkapnya. ""Bercak nggak banyak. Walaupun itu sperma, walaupun sedikit, masih bisa lakukan pemeriksaan,"" dia melanjutkan. Dari barang bukti itu, polisi akan memastikan apakah tersangka membawa korban ke kamar kos tersebut atau tidak. Hasil pemeriksaan bercak sperma akan dicocokkan dengan pengakuan tersangka, dan barang bukti lainnya. ""Nanti kita akan lakukan pembanding, mungkin ada barang bukti bercak darah atau rambut, nanti kita akan uji apakah itu cocok dengan korban A, B, atau C. Kalau benar korban A dilakukan di TKP ini,"" jelasnya. Baca selengkapnya di sini.  Simak Video: Terbongkarnya Aksi Bejat Predator Seks Pemerkosa 31 Anak di Jepara [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7897588/pemilik-web-judol-nitro123-ditangkap-di-soetta-usai-hampir-3-tahun-buron,"Pemilik Web Judol ""Nitro123"" Ditangkap di Soetta Usai Hampir 3 Tahun Buron",03 Mei 2025,"Direktorat Tindak Pidana Siber Bareskrim Polri menangkap tersangka berinisial HB, yang diduga sebagai pemilik situs judi online (judol) Nitro123. Dia sebelumnya buron selama hampir tiga tahun. Menurut informasi yang diterima detikcom, HB diketahui terbang dari Phnom Penh, Kamboja, pada Jumat (2/5) pukul 15.21 waktu setempat menuju Indonesia. Dia langsung diamankan saat mendarat di Bandara Internasional Soekarno-Hatta pukul 18.21 WIB. Penangkapan itu merupakan hasil koordinasi antara Bareskrim Polri, Divhubinter Polri, Direktorat Jenderal Imigrasi, dan otoritas terkait di luar negeri. SCROLL TO CONTINUE WITH CONTENT Polri menyebut penangkapan HB merupakan komitmen terhadap pemberantasan praktik perjudian online (judol) yang meresahkan masyarakat serta merugikan negara. Polri memastikan akan terus menindak tegas para pelaku kejahatan perjudian online. Sebelumnya, Bareskrim Polri membongkar situs judi online h55.hiwin.care yang menggunakan modus merchant agregator. Bareskrim menangkap 4 orang terkait situs judol tersebut. Sebagai informasi, pemberantasan judi online merupakan salah satu prioritas Presiden Prabowo Subianto. Kapolri Jenderal Listyo Sigit Prabowo pun telah memberi perintah kepada jajarannya untuk menindak tegas kasus judi online. ""Bareskrim telah melakukan penangkapan dan penahanan terhadap 4 orang tersangka,"" ujar Kabareskrim Polri, Komjen Wahyu Widada, dalam jumpa pers di Bareskrim Polri, Jakarta Selatan, Jumat (2/5/2025). Bareskrim membekukan dana transaksi judi online ini mencapai Rp 14,6 miliar. Dia mengatakan, praktik judi online sudah berkembang dengan bukti para pelaku memanfaatkan jasa penyedia layanan pembayaran. ""Penyidikan saat ini telah melakukan pembekuan dan penyitaan dana terhadap milik merchant yang tersimpan dalam 8 penyedia jasa pembayaran dengan total nilai Rp 14.675.739.801,"" ujarnya. Judi online hiwin menggunakan modus merchant agregator. Modus ini dilakukan pelaku agar situs judi online sulit terungkap. Polisi masih memburu tiga pengendali jaringan judol internasional tersebut. Ketiganya telah dimasukkan dalam daftar pencarian orang (DPO). Dua di antaranya merupakan warga negara (WN) China. ""Penyidik juga menetapkan tiga orang lainnya sebagai tersangka yang statusnya saat ini masih sebagai DPO,"" kata Wahyu.  Simak juga Video: Google Indonesia Blokir 100 Ribu Konten Iklan Judul Tiap Pekan [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7897358/polisi-tangkap-2-pelaku-pembacokan-tawuran-antarkelompok-di-jakut,Polisi Tangkap 2 Pelaku Pembacokan Tawuran Antarkelompok di Jakut,03 Mei 2025,"Polsek Tanjung Priok mengamankan MT (20) dan RB (17) diduga sebagai pelaku pembacokan terhadap salah satu warga, DA, saat bentrok antarkelompok terjadi di Kebon Bawang, Jakarta Utara. Kedua pelaku diamankan kurang dari 24 jam setelah kejadian. Kapolsek Tanjung Priok, Kompol R Sigit menjelaskan bentrok antarkelompok ini terjadi pada Kamis (1/5/2025) sekitar pukul 02.30 WIB di Jalan Swasembada Barat X, RT 07/RW 13, Kebon Bawang, Tanjung Priok, Jakarta Utara. Dia menyebut kedua pelaku diamankan di hari yang sama usai kejadian. ""Atas nama MT, 20 tahun, untuk pelakunya yang diamankan pada tanggal 1. RB, 17 tahun, di bawah umur,"" kata Kompol R Sigit kepada wartawan, Sabtu (3/5/2025). SCROLL TO CONTINUE WITH CONTENT Dia mengatakan kelompok-kelompok yang terlibat bentrok ini sudah lebih dulu janjian lewat media sosial. Dia menyebut, mulanya dari kelompok Empang, Kelompok Subam dan Kelompok Bonpis melalui dunia sosial media atau Instagram, janjian untuk melalukan penyerangan kepada Kelompok Bakti. ""Kemudian kelompok Subam dan kelompok Bonpis lima motor, sedangkan kelompok Empang tiga sepeda motor dengan jumlah delapan orang sekitar pukul 02.30 WIB sudah melalukan penyerangan kepada kelompok Bakti,"" jelas Kompol R Sigit. Dia mengatakan usai menyerang, tiga kelompok tersebut mengejar kelompok Bakti hingga masuk ke dalam portal. Dia menjelaskan salah satu anggota dari kelompok Bakti inisial DA terjatuh. ""Kemudian 3 orang melayangkan senjata jenis corbek atau celurit, dan mengakibatkan korban DA mengalami luka sobek pada bagian pundak kanan,"" terang Sigit. Dia mengatakan dari hasil penyelidikan, masih ada dua orang lainnya yang diduga juga sebagai pelaku masih dalam pengejaran. Sementara untuk korban total ada dua orang yang mengalami luka akibat kejadian ini. ""Yang sudah kita amankan dua orang, dan sisanya masih ada dua lagi dalam proses pengejaran kami. Korban sementara dua dan sudah di rumah,"" imbuhnya. Lihat juga Video: Pengakuan Sujito Tega Bacok 3 Tetangga di Musala Setelah Tonton TV [Gambas:Video 20detik] "
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-6804812/potret-si-kembar-rihana-dan-rihani-ditangkap-usai-22-hari-memburon,Potret Si Kembar Rihana dan Rihani Ditangkap Usai 22 Hari Memburon,2023-07-04,Jakarta - Polisi menangkap si kembar Rihana-Rihani tersangka penipuan jual beli iPhone dengan kerugian Rp 35 miliar. Keduanya ditangkap di apartemen M Town Gading Serpong
detik.com,https://news.detik.com/foto-news/d-5952012/deretan-wajah-tersangka-narkotika-yang-ditangkap-di-bandung,Deretan Wajah Tersangka Narkotika yang Ditangkap di Bandung,2022-02-21,Kabupaten Bandung - Satres Narkoba Polresta Bandung berhasil mengungkap pengedaran narkotika di Kabupaten Bandung. Sebanyak 14 orang menjadi tersangka dalam kurun waktu dua pekan.
detik.com,https://news.detik.com/foto-news/d-5917093/3-pria-ini-diringkus-polisi-usai-rampok-perkosa-wanita-paruh-baya,3 Pria Ini Diringkus Polisi Usai Rampok-Perkosa Wanita Paruh Baya,2022-01-27,"Sukabumi - Tiga orang pria berinisial T alias K, HU dan RA alias R asal Sukabumi ditangkap Polres Sukabumi Kota usai merampok dan perkosa wanita paruh baya."
detik.com,https://news.detik.com/berita/d-7896455/polda-metro-bongkar-penipuan-kripto-internasional-rugikan-korban-rp-18-m,Polda Metro Bongkar Penipuan Kripto Internasional Rugikan Korban Rp 18 M,02 Mei 2025,"Direktorat Reserse Siber Polda Metro Jaya mengungkap kasus penipuan daring dengan modus jual beli saham atau kripto internasional. Total kerugian kasus tersebut mencapai lebih dari Rp 18 miliar. ""Penipuan online sindikat internasional, karena ada pelaku yang berasal dari negara Malaysia,"" kata Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi saat konferensi pers di Polda Metro Jaya, Jumat (2/5/2025). Dirsiber Polda Metro Jaya Kombes Roberto GM Pasaribu mengatakan para tersangka melancarkan aksinya dengan modus jual beli saham atau aset kripto fiktif. Tersangka diduga menggunakan aplikasi untuk membuat kripto fiktif. SCROLL TO CONTINUE WITH CONTENT ""Modus operandi perdagangan saham fiktif dan perdagangan aset kripto fiktif menggunakan aplikasi secara online atau daring. Kalau dalam bahasa kejahatan siber, dikenal sebagai computer assisted crime dengan modus kita katakan sebagai online scamming,"" jelasnya. Roberto mengatakan ada enam orang yang menjadi korban di wilayah hukum Polda Metro Jaya. Selain itu, ada korban lain yang berdomisili di Jawa Timur dan Yogyakarta. ""Tercatat kerugian yang sudah dialami oleh para korban ini sebesar Rp 18.332.100.000,"" ujarnya. Polisi telah menangkap dua orang tersangka dalam kasus tersebut. Mereka ialah SP, yang merupakan warga negara Indonesia, dan YCF, yang merupakan warga negara Malaysia. Mereka diduga melakukan kegiatannya di Malaysia. Polda Metro Jaya berkoordinasi dengan Divisi Hubinter Polri dan Interpol untuk melakukan pengusutan lebih lanjut. ""Mereka memang melakukan operasi untuk pengumpulan seluruh data ini berada di luar negeri, di Malaysia dan ini juga atas kerja sama dari Hubinter sekarang dalam proses pendalaman. Kami akan meminta bantuan dari Interpol untuk melakukan proses upaya paksa terhadap para target yang sudah ada di dalam data informasi kami,"" tuturnya.   Simak juga Video: Bareskrim Bongkar Penipuan Berkedok Investasi Kripto Internasional [Gambas:Video 20detik] "
detik.com,https://news.detik.com/berita/d-7895874/keji-pria-di-cikarang-bunuh-pacar-di-kamar-kos-perut-ditusuk-leher-disayat,"Keji! Pria di Cikarang Bunuh Pacar di Kamar Kos, Perut Ditusuk-Leher Disayat",02 Mei 2025,"Polisi mengungkap aksi keji pria berinisial MA (23) yang sudah merencanakan pembunuhan pacarnya, wanita berinisial WD (21), di kamar kos bilangan Cikarang Barat, Kabupaten Bekasi. Korban ditusuk di bagian perut hingga disayat lehernya. Peristiwa pembunuhan terjadi pada Sabtu (26/4) malam. Tersangka sudah merencanakan pembunuhan dan mengaku sakit hati lantaran mengira korban berselingkuh. Dirkrimum Polda Metro Jaya Kombes Wira Satya Triputra mengatakan korban dibunuh saat tengah tertidur di kamar kos yang disewa pelaku seharga Rp 135 ribu. Tersangka saat itu mencekik korban. SCROLL TO CONTINUE WITH CONTENT ""Setelah Tersangka melihat korban sudah tidur nyenyak, selanjutnya Tersangka langsung naik ke atas tempat tidur dari arah belakang korban. Tangan kanan Tersangka mencekik leher (tepat kerongkongan korban), sementara tangan kiri Tersangka menahan tangan kanan korban sambil menindih korban,"" kata Wira kepada wartawan, Jumat (2/5/2025). Wira mengatakan korban sempat melakukan perlawanan dengan menendang perut tersangka. Namun tersangka kembali mencekik korban hingga lemas. Tak berhenti di sana, tersangka lalu menusuk perut korban tiga kali dengan pisau cutter yang sudah dibelinya. Tersangka juga menyayat leher korban sebanyak dua kali. ""Kemudian Tersangka menyayat leher korban bagian kiri dari bagian belakang ke depan sebanyak dua kali,"" imbuhnya. Tersangka sempat diam sejenak setelah melakukan aksi kejinya tersebut. Alih-alih berhenti, lanjut Wira, tersangka kembali menyayat leher korban dan membekapnya dengan bantal untuk memastikan korban sudah meninggal dunia. ""Tersangka menyayat leher korban bagian kiri dari bagian belakang ke depan sebanyak dua kali, sehingga mengeluarkan banyak darah dari leher korban. Selanjutnya, sekitar 10 menit kemudian, Tersangka menduduki bantal yang menutupi wajah korban untuk benar-benar memastikan korban meninggal dunia,"" jelasnya. Korban ditemukan pada Minggu (27/4) saat saksi hendak membersihkan kamar yang disewa. Subdit Jatanras Ditreskrimum Polda Metro Jaya bergerak cepat menangkap pelaku di rest area Mudusari, Jalan Raya Pamanukan, Subang, Jawa Barat, pada Senin (28/4) pukul 22.20 WIB. Saat ini pelaku MA sudah ditetapkan sebagai tersangka dan ditahan. Dia dijerat dengan Pasal 340 KUHP dan/atau Pasal 339 KUHP dan/atau Pasal 338 KUHP dengan ancaman maksimal pidana mati. Simak juga Video 'Heboh Remaja di Bengkulu Bunuh 2 Bocah Lalu Mayatnya Dibuang ke Septic Tank': [Gambas:Video 20detik] "
