index,url,judul,tanggal,total_entities,date_count,date_entities,time_count,time_entities,location_count,location_entities,person_count,person_entities,organization_count,organization_entities,crimetype_count,crimetype_entities
85,https://www.detik.com/jabar/hukum-dan-kriminal/d-7865597/tepergok-saat-curi-motor-petani-maling-motor-di-bogor-tewas-dimassa,"Tepergok Saat Curi Motor Petani, Maling Motor di Bogor Tewas Dimassa",2025-04-12 14:30:00,12,0,,0,,3,ĠDesa ĠWen inggal ih ĠJ onggol ĠBogor; ĠKampung ĠR awab ogo; ĠDesa ĠKarang ĠIndah ĠKecamatan ĠBojong ĠM anggu ĠKabupaten ĠBekasi,7,ĠRM; ĠRM; ĠKompol ĠH ida ĠTjah jono; ĠH ida; ĠH ida; ĠH ida; ĠH ida,2,Ġdetik News; Ġdetik News,0,
86,https://www.detik.com/bali/hukum-dan-kriminal/d-7865650/pria-di-sumba-tewas-dibacok-teman-saat-pesta-miras,Pria di Sumba Tewas Dibacok Teman Saat Pesta Miras,2025-04-12 13:10:00,26,0,,0,,2,ĠKampung ĠW ano ĠKalla ĠDesa ĠMar eda ĠW un ni ĠKecamatan ĠWew ewa ĠTengah ĠKabupaten ĠSumba ĠBarat ĠDaya ĠNusa ĠTenggara ĠTimur NTT; ĠTomas ĠB ora ĠDuka,20,V ital is ĠG oko ĠR ato; ĠYohan is ĠNani ĠBata; ĠAKBP ĠHari anto ĠR antes alu; Hari anto; ĠVital is; ĠYohan is; ĠDaud ĠHengki ĠK adu ĠKam uri; ĠDaud; ĠYohan is; ĠVital is; ĠDaud; ĠYohan is; ĠYohan is; ĠDaud; ĠYohan is; ĠDaud; ĠHari anto; ĠYohan is; ĠHari anto; ĠHari anto,1,Ġdetik Bali,3,pembacokan; pembacokan; pembacokan
87,https://www.detik.com/sumut/hukum-dan-kriminal/d-7865340/ingin-kuasai-mobil-bikin-ayah-dan-anak-rampok-bunuh-sopir-taksol-di-medan,Ingin Kuasai Mobil Bikin Ayah dan Anak Rampok-Bunuh Sopir Taksol di Medan,2025-04-12 08:00:00,33,0,,0,,11,ĠMedan ĠSumatera ĠUtara Sumut; ĠJalan ĠPinang ĠBar is ĠKecamatan ĠMedan ĠS unggal; ĠTanjung ĠAnom; ĠGebang ĠKabupaten ĠLangkat; Ġdaerah ĠKuala ĠGum it; ĠMar elan; ĠKab anj ahe; ĠKabupaten ĠKaro; ĠDusun Ġ 8 ĠDesa ĠKl antan ĠLuar ĠDesa ĠPasar ĠRawa ĠKecamatan ĠGebang; ĠTanah ĠKaro; ĠLangkat,20,ĠK; ĠAP; ĠMichael ĠF ĠPak p ahan; ĠAP; ĠKombes ĠG id ion ĠArif ĠSetya wan; ĠG id ion; ĠAP; ĠAP; ĠG id ion; ĠAP; ĠK; ĠAP; ĠAP; Ġkor; ĠAP; ĠG id ion; ĠK; ĠK; ĠAP; ĠK,0,,2,perampokan; pembunuhan
88,https://www.detik.com/jatim/hukum-dan-kriminal/d-7863441/gerombolan-pemotor-pengeroyok-pemuda-jombang-diringkus,Gerombolan Pemotor Pengeroyok Pemuda Jombang Diringkus,2025-04-10 23:30:00,34,0,,0,,12,ĠJalan ĠPat imura ĠJombang; ĠJat ikal en ĠNganjuk; ĠDesa ĠKarang mo jo ĠP land aan ĠJombang; ĠDesa ĠPur is em anding ĠP land aan ĠJombang; ĠDesa ĠDaw uhan ĠJat ikal en ĠNganjuk; ĠMapolres ĠJombang ĠJalan ĠKH ĠWahid ĠHasyim; ĠJalan ĠPat imura ĠDesa ĠSeng on ĠKecamatan /K abupaten ĠJombang; ĠDesa ĠSeng on; ĠJombang; ĠP land aan; ĠJombang Ġkota; ĠPolres ĠJombang,21,ĠBA; ĠDJ; ĠNR; ĠFajar ĠWahyu ĠWig una; ĠDewa ĠGilang ĠPamungkas; ĠFar real ĠAn arg iya; ĠM ĠIqbal ĠMaulana; ĠAKBP ĠArdi ĠKurniawan; ĠBA ĠDJ; ĠNR; ĠFerdy ĠRangga ĠSaputra; ĠFerdy; ĠAnj ari el ĠMul yar os yid; ĠAnj ari el; ĠFerdy; ĠArdi; ĠAKP ĠMargono ĠSuh endra; ĠFajar; ĠFajar ĠDewa ĠFar real; ĠIqbal; ĠMargono,0,,1,pengeroyokan
89,https://www.detik.com/sumut/hukum-dan-kriminal/d-7863049/eks-ketua-ormas-bersenpi-begal-petani-hingga-terima-25-jahitan-di-sergai,Eks Ketua Ormas Bersenpi Begal Petani hingga Terima 25 Jahitan di Sergai,2025-04-10 17:40:00,20,0,,0,,5,ĠKabupaten ĠSerdang ĠBed agai Ser gai ĠSumatera ĠUtara Sumut; ĠBlok Ġ 58 ĠPerkebunan ĠPT ĠSoc f indo ĠBangun ĠBandar ĠDesa ĠDol ok ĠSag ala ĠKecamatan ĠDol ok ĠMasih ul; ĠTebing ĠTinggi; awa; ĠKota ĠTebing ĠTinggi,8,ĠIlham ĠBatubara; ĠMis nur iono; ĠKombes ĠSum aryono; ĠSum aryono; ĠSum aryono; ĠSum aryono; ĠMis nur iono; Motor,0,,7,pencurian; pencurian dengan kekerasan; pencurian; pencabulan; pencabulan; kasus narkoba; pencurian
90,https://www.detik.com/jatim/hukum-dan-kriminal/d-7861674/kriminalitas-selama-ramadan-lebaran-2025-di-kota-pasuruan-turun-39,Kriminalitas Selama Ramadan-Lebaran 2025 di Kota Pasuruan Turun 39%,2025-04-09 22:00:00,13,0,,0,,4,ĠPasuruan ĠKota; ĠPasuruan ĠKota; ĠPasuruan; ĠPasuruan,6,ĠAKBP ĠDavis ĠBus in ĠSis wara; ĠDavis; ĠDavis; ĠDavis; ĠDavis; ĠDavis,0,,3,pencurian; pencurian dengan kekerasan; pencurian
91,https://www.detik.com/sumut/hukum-dan-kriminal/d-7860067/buruh-di-sumsel-ditusuk-oleh-2-orang-hingga-tewas-pelaku-tetangganya,"Buruh di Sumsel Ditusuk oleh 2 Orang hingga Tewas, Pelaku Tetangganya",2025-04-08 23:20:00,15,0,,0,,1,ĠJalan ĠMataram ĠKelurahan ĠKem as ĠR indo ĠKecamatan ĠKert apati ĠPalembang,12,ĠDar man; ĠIptu ĠAngga ĠKurniawan; ĠAngga; ĠAngga; ĠDar man; ĠMend ra; ĠRO; ĠRO; ĠMend ra; ĠDar man; ĠDar man; ĠDar man,1,Ġdetik S umb ag sel,1,pengeroyokan
92,https://www.detik.com/sumut/hukum-dan-kriminal/d-7858186/tipu-daya-pria-di-batam-bawa-kabur-motor-driver-ojol,Tipu Daya Pria di Batam Bawa Kabur Motor Driver Ojol,2025-04-08 08:00:00,12,0,,0,,7,ĠBatam ĠKepulauan ĠRiau; Ġdaerah ĠBatu ĠAji; ĠMuhammad ĠRia yat ĠSyah; ĠMasjid ĠAgung ĠBatam ĠCenter; ĠKawasan ĠLegenda; ĠLegenda; Ġkawasan ĠT iban ĠSek upang,4,ĠSM; ĠKombes ĠZainal ĠArifin; ĠSM; ĠSM,0,,1,penggelapan
93,https://www.detik.com/sumut/hukum-dan-kriminal/d-7858130/pria-yang-bakar-rumah-ortu-di-madina-gegara-tak-diberi-uang-ditangkap,Pria yang Bakar Rumah Ortu di Madina gegara Tak Diberi Uang Ditangkap,2025-04-07 23:00:00,20,0,,0,,5,Ġpolisi; ĠDesa ĠP anya b ungan ĠJae ĠKecamatan ĠP anya b ungan ĠMandailing ĠNatal; ĠDesa ĠP anya b ungan ĠJ are; Ġpolisi; Ġpolisi,14,ĠF; ĠNur ĠA isah; ĠF; ĠNur ĠA isah; ĠYuri ĠAndri; ĠYuri; ĠYuri; ĠNur ĠA isah; ĠF; ĠA isah; ĠIpda ĠBagus ĠSeto; ĠA isah; ĠBagus ĠBagus; ĠF,0,,1,pembakaran
94,https://www.detik.com/bali/hukum-dan-kriminal/d-7858249/beli-cabai-pakai-uang-palsu-lansia-di-lombok-timur-ditangkap-warga,"Beli Cabai Pakai Uang Palsu, Lansia di Lombok Timur Ditangkap Warga",2025-04-07 20:44:00,16,0,,0,,1,ĠPasar ĠTradisional ĠTer ara ĠLombok ĠTimur ĠNusa ĠTenggara ĠBarat NTB,13,ĠMast ur; ĠMast ur; ĠSah min; S ah min; ĠAKP ĠNikol as ĠOsman; ĠMast ur; ĠSah min; ĠSah min; ĠMast ur; ĠMast ur; ĠNikol as; ĠNikol as ĠMast ur; ĠNikol as,0,,2,uang palsu; uang palsu
95,https://www.detik.com/bali/hukum-dan-kriminal/d-7858222/panjat-tembok-pura-untuk-curi-sesari-remaja-di-gianyar-ditangkap-warga,"Panjat Tembok Pura untuk Curi Sesari, Remaja di Gianyar Ditangkap Warga",2025-04-07 20:11:00,20,0,,0,,6,ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong ĠKecamatan ĠTeg all alang ĠGianyar ĠBali; ĠPura ĠDalem ĠBanjar ĠBel ong; ĠPec alang ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; Ġutara ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong; ĠPura ĠDalem ĠDesa ĠAdat ĠBel ong,11,ĠIG Y W; ĠIG Y W; ĠAKP ĠKetut ĠWi win ĠWir ahadi; ĠIG Y W; ĠIG Y W; ĠI W AS; ĠIG Y W; ĠI W AS; ĠWi win; ĠIG Y W; ĠIG Y W,2,Ġdetik Bali; ĠBel ong,1,pencurian
96,https://www.detik.com/bali/hukum-dan-kriminal/d-7858046/polisi-tangkap-pembakar-vila-bule-inggris-di-pecatu,Polisi Tangkap Pembakar Vila Bule Inggris di Pecatu,2025-04-07 17:27:00,22,0,,0,,5,ĠMak ale ĠKabupaten ĠTana ĠToraja ĠProvinsi ĠSulawesi ĠSelatan; ĠJalan ĠB yp ass ĠNgurah ĠRai; ĠInggris; ĠJalan ĠB yp ass ĠNgurah ĠRai; ĠV ila ĠDev al aya ĠJalan ĠAnggrek ĠRaya ĠI ĠNomor Ġ 6 ĠDesa ĠPec atu ĠKecamatan ĠKuta ĠSelatan,15,ĠEf endy ĠLamb a; ĠStephen ĠJoseph ĠTe as dal; ĠAKP ĠI ĠKomang ĠAgus; ĠEf endy; ĠTe as dal; ĠEfendi; ĠEf endy; ĠTe as dal; ĠEf endy ĠTe as dal; Te as dal; ĠAgus ĠAgus; ĠEf endy; ĠEf endy; ĠTe as dal; ĠEf endy,0,,2,pembakaran; pembunuhan
97,https://www.detik.com/sumut/hukum-dan-kriminal/d-7857813/perkara-disuruh-cuci-piring-keponakan-gelap-mata-bunuh-tante,"Perkara Disuruh Cuci Piring, Keponakan Gelap Mata Bunuh Tante",2025-04-07 17:20:00,15,0,,0,,1,ĠJakarta,9,R ez ky ĠFauzan ĠRena jaya; ĠE ki; ĠEvi ĠLatif ah; ĠKompol ĠAji ĠRiz n aldi; ĠE ki; ĠAji ĠE ki; ĠAji; ĠE ki; ĠAji,1,Ġdetik News,4,pembunuhan; pembunuhan; pembunuhan; pembunuhan
98,https://www.detik.com/sumut/hukum-dan-kriminal/d-7856785/bela-karyawan-hotel-pria-di-papua-dikeroyok-hingga-tangan-kiri-putus,"Bela Karyawan Hotel, Pria di Papua Dikeroyok hingga Tangan Kiri Putus",2025-04-06 20:20:00,39,0,,0,,2,Ġlobby ĠHotel ĠBunga ĠY out efa ĠKota ĠJayapura ĠPapua; ĠHotel ĠBunga ĠY out efa,30,ĠEdi; ĠEdi; ĠDedi; ĠEdi; ĠKombes ĠVictor ĠD . ĠMack bon; ĠVictor; ĠIB; ĠNak am ici; ĠIB; ĠDedi; ĠDedi; ĠIB; ĠViktor ĠVictor; ĠIB; ĠEdi; ĠDedi; ĠIB; ĠDedi; ĠIB; ĠIB; ĠEdi; ĠDedi; ĠDedi; ĠIB; ĠIB; ĠIB; ĠRB; ĠC ilang; ĠIB; ĠRB,1,Ġdetik Sulsel,6,pengeroyokan; pengeroyokan; pengeroyokan; pengeroyokan; pengeroyokan; pengeroyokan
99,https://www.detik.com/bali/hukum-dan-kriminal/d-7855712/warga-karangasem-nyaris-dibegal-di-klungkung-sweater-sobek-kena-pisau,"Warga Karangasem Nyaris Dibegal di Klungkung, Sweater Sobek Kena Pisau",2025-04-05 16:02:00,34,0,,0,,12,ĠKarangasem ĠBali; ĠJalan ĠB yp ass ĠIda ĠBagus ĠMant ra; ĠSimpang ĠWatu ĠKl otok; ĠDesa ĠTo jan ĠKlungkung; ĠBanjar ĠDinas ĠJ angu ĠDesa ĠD uda ĠKecamatan ĠSelat ĠKarangasem; ĠJalan ĠB yp ass ĠIda ĠBagus ĠMant ra; ĠNusa ĠDua; ĠJalan ĠRaya ĠTo jan; ĠKl otok; ĠKlungkung; ĠBukit ĠTengah ĠDesa ĠPes ingg ahan ĠKecamatan ĠD awan; ĠKlungkung,16,ĠI ĠKadek ĠGunawan; ĠGunawan; ĠGu; ĠRe ok; ĠAKP ĠAgus ĠWid iono; ĠGunawan; ĠAgus; ĠAgus ĠGunawan; ĠGunawan; ĠGunawan; ĠGunawan; ĠGunawan; ĠGunawan; ĠAgus; ĠAgus; ĠAgus,4,z; dev il; Ġdetik Bali; 110,2,begal; begal
100,https://www.detik.com/bali/hukum-dan-kriminal/d-7855373/penusukan-di-gianyar-diduga-gegara-selingkuh-pelaku-dan-korban-ternyata-satu-kos,"Penusukan di Gianyar Diduga gegara Selingkuh, Pelaku dan Korban Ternyata Satu Kos",2025-04-05 11:57:00,13,0,,0,,4,ĠBoyolali ĠJawa ĠTengah; ĠJalan ĠRaya ĠSem eba ung ĠBanjar ĠTeg all ingg ah ĠDesa ĠBed ulu ĠKecamatan ĠB lah b atuh ĠGianyar ĠBali; ĠJawa; ĠLumajang ĠJawa ĠTimur,8,ĠAS; ĠMN; ĠKetut ĠP arta ĠAsmara; ĠKetut; ĠMN; ĠKetut; ĠKompol ĠAnak ĠAgung ĠGede ĠAr ka; ĠMN,1,Ġdetik Bali,0,
101,https://www.detik.com/sumut/hukum-dan-kriminal/d-7855024/tikam-teman-gegara-tersinggung-saat-pesta-miras-pria-di-sulsel-ditangkap,"Tikam Teman gegara Tersinggung saat Pesta Miras, Pria di Sulsel Ditangkap",2025-04-04 23:40:00,15,0,,0,,2,ĠPangk ep ĠSulawesi ĠSelatan Sulsel; ĠKampung ĠMab b ala e ĠDesa ĠKana ungan ĠKecamatan ĠLab akk ang ĠPangk ep,7,ĠSK; ĠDarwis; ĠSK; ĠAKP ĠMuhammad ĠSaleh; ĠSaleh; ĠSaleh ĠSaleh; ĠSaleh,2,Ġdetik Sulsel; Ġtim ĠResmob,4,penikaman; penikaman; penikaman; penganiayaan
102,https://www.detik.com/bali/hukum-dan-kriminal/d-7854906/warga-di-gianyar-ditusuk-hingga-tewas-diduga-karena-perselingkuhan,"Warga di Gianyar Ditusuk hingga Tewas, Diduga karena Perselingkuhan",2025-04-04 20:47:00,9,0,,0,,2,ĠJalan ĠRaya ĠSem eba ung ĠBanjar ĠTeg all ingg ah ĠDesa ĠBed ulu ĠKecamatan ĠB lah b atuh ĠGianyar ĠBali; ĠPolsek ĠB lah b atuh,6,ĠIpda ĠGusti ĠNgurah ĠS uard ita; ĠS uard ita; ĠS uard ita; ĠS uard ita; ĠS uard ita; ĠS uard ita,1,Ġdetik Bali,0,
103,https://www.detik.com/bali/hukum-dan-kriminal/d-7854336/pasutri-di-bima-curi-motor-untuk-beli-sabu-istri-ditangkap-suami-buron,"Pasutri di Bima Curi Motor untuk Beli Sabu, Istri Ditangkap-Suami Buron",2025-04-04 13:48:00,25,0,,0,,5,ĠKecamatan ĠMont a ĠKabupaten ĠBima ĠNusa ĠTenggara ĠBarat NTB; ĠKelurahan ĠKol o ĠKecamatan ĠAs ak ota ĠKota ĠBima; ĠKota ĠBima; ĠKabupaten ĠBima; ĠKabupaten Ġdan ĠKota ĠBima,15,R P; ĠRP; ĠCW; ĠCW; ĠIpda ĠBaiq ĠFitria ĠNing sih; ĠFitria; ĠRP; R P; ĠRP; ĠFitria; ĠRP; ĠCW; ĠFitria ĠFitria; ĠRP; ĠCW,1,Ġgabungan,4,pencurian; pencurian; pencurian; pencurian motor
104,https://www.detik.com/bali/hukum-dan-kriminal/d-7284772/dua-waria-ditangkap-gegara-curi-kartu-kredit-wn-korsel-di-hotel-seminyak,Dua Waria Ditangkap gegara Curi Kartu Kredit WN Korsel di Hotel Seminyak,2024-04-08 14:40:00,28,0,,0,,7,ĠKorea ĠSelatan Kor sel; ĠKorsel; Ġhotel ĠJalan ĠLaksamana ĠOb ero i ĠKelurahan ĠSem inyak ĠKecamatan ĠKuta ĠBadung ĠBali; ĠKorea; ĠBali; ĠKorsel; ĠJalan ĠMataram ĠKuta,20,ĠTaufik ĠRahmat; ĠTiara; ĠFerdinand us ĠT ugal; ĠF an; ĠKompol ĠLa or ens ĠR ajam ang ap ul ĠH es elo; ĠLa or ens; ĠLa or; ĠChung ĠWo os ung; ĠWo os ung; ĠLa or; ĠF an; ĠTiara; ĠLa or; ĠTiara; ĠF an; ĠTiara; ĠF an; ĠLa or; ĠTiara; ĠF an,0,,1,pencurian
105,https://www.detik.com/jatim/hukum-dan-kriminal/d-7277262/premanisme-dominasi-hasil-tangkapan-operasi-sikat-semeru-di-kota-pasuruan,Premanisme Dominasi Hasil Tangkapan Operasi Sikat Semeru di Kota Pasuruan,2024-04-04 02:30:00,7,0,,0,,2,ĠKota ĠPasuruan; Ġdepan ĠGedung ĠWic aksana ĠL agh awa,3,ĠAKBP ĠMak ung ĠIs m oyo ĠJati; ĠMak ung; ĠMak ung,1,Ġpramuka,1,perjudian
106,https://www.detik.com/jatim/hukum-dan-kriminal/d-7256939/polisi-tangkap-8-pedagang-miras-di-jombang-473-botol-disita,"Polisi Tangkap 8 Pedagang Miras di Jombang, 473 Botol Disita",2024-03-23 06:30:00,7,0,,0,,3,ĠMo jo agung ĠJombang; ĠMoj ow arno ĠJombang; ĠKota ĠSantri,4,ĠKM J; ĠAN H; ĠAKBP ĠEko ĠBagus ĠRiyadi; ĠEko,0,,0,
107,https://www.detik.com/bali/hukum-dan-kriminal/d-7255548/maling-berupaya-bobol-atm-di-jembrana-saat-dini-hari-brankas-rusak,"Maling Berupaya Bobol ATM di Jembrana Saat Dini Hari, Brankas Rusak",2024-03-22 12:23:00,9,0,,0,,1,Ġtoko Ġmodern ĠJalan ĠRaya ĠDenpasar -G il imanuk ĠKecamatan ĠNegara ĠKabupaten ĠJembrana ĠBali,3,ĠAKP ĠAgus ĠRi way anto ĠDip utra; ĠRi way anto; ĠRi way anto,2,Ġdetik Bali; Ġdetik Bali,3,pembobolan; pembobolan; pembobolan
108,https://www.detik.com/bali/hukum-dan-kriminal/d-7250741/polisi-razia-warga-pendatang-di-kos-kosan-wilayah-denpasar-tabanan,Polisi Razia Warga Pendatang di Kos-kosan Wilayah Denpasar-Tabanan,2024-03-19 22:15:00,16,0,,0,,10,ĠDenpasar; ĠDenpasar; ĠNusa ĠTenggara ĠTimur NTT; ĠPulau ĠJawa; ĠBali; ĠTabanan; ĠTabanan ĠBali; ĠDesa ĠD auh ĠP eken ĠKecamatan ĠTabanan; Ġwilayah ĠTabanan; ĠKecamatan ĠKediri ĠTabanan ĠBali,4,ĠJ ansen; ĠJ ansen; ĠIpda ĠI ĠWayan ĠSup artawan; ĠSup artawan,2,ĠSatgas ĠOps; 202,0,
109,https://www.detik.com/bali/hukum-dan-kriminal/d-7250019/polda-bali-tangani-509-kasus-pencurian-pada-awal-2024-curanmor-paling-banyak,"Polda Bali Tangani 509 Kasus Pencurian pada Awal 2024, Curanmor Paling Banyak",2024-03-19 15:56:00,23,0,,0,,5,ĠWilayah Ġhukum; ĠKota ĠDenpasar; ĠBali; ĠPulau; ĠBali,7,ĠKomb er ĠJ ansen ĠAv itus ĠPanjaitan; ĠJ ansen; ĠJ ansen; ĠJ ansen; ĠJ ansen; ĠJ ansen; ĠJ ansen,0,,11,pencurian; pencurian; curanmor; pencurian; pencurian; pencurian dengan kekerasan; curanmor; curanmor; pencurian; curanmor; pencurian
110,https://www.detik.com/jatim/hukum-dan-kriminal/d-7236979/52-kasus-curanmor-di-surabaya-terungkap-total-tersangka-50-orang,"52 Kasus Curanmor di Surabaya Terungkap, Total Tersangka 50 Orang",2024-03-12 06:30:00,15,0,,0,,3,ĠKota ĠPahlawan; ĠSurabaya; Ġkota ĠSurabaya,6,ĠAKBP ĠHendro ĠSukm ono; ĠHendro; ĠHendro; ĠHendro; ĠHendro; ĠHendro,1,Ġdetik Jatim,5,curanmor; curanmor; curanmor; curanmor; curanmor
111,https://www.detik.com/bali/hukum-dan-kriminal/d-7228288/dpo-pencuri-sapi-di-kupang-dibekuk-saat-hendak-kabur-ke-papua,DPO Pencuri Sapi di Kupang Dibekuk Saat Hendak Kabur ke Papua,2024-03-06 15:25:00,36,0,,0,,9,ĠPapua; ĠNusa ĠTenggara ĠTimur NTT; Ġtunggu; ĠEl; ĠKupang; ĠDesa ĠO elp uah ĠKecamatan ĠKupang ĠTengah ĠKabupaten ĠKupang ĠNTT; ĠMako ĠPolres ĠKupang; asi ĠKabupaten ĠKupang; ĠPolres ĠKupang,21,ĠJR; ĠIptu ĠEl p id us ĠK ono ĠF eka; ĠEl p id us; ĠJR; ĠJR; ĠEl p id us ĠEl p id us; ĠJR; ĠJR; ĠY SU ĠMB; ĠEL; ĠOb et ĠHa umen i; ĠAB; ĠJR; ĠY SU ĠMB; ĠEL; ĠJR; ĠY SU ĠMB; ĠEL; ĠEl p id us ĠEl p id us; ĠJR; ĠEl p id us,2,Ġdetik Bali; Ġmaskapai ĠLion ĠAir,4,pencurian; pencurian; pencurian; penganiayaan
112,https://www.detik.com/bali/hukum-dan-kriminal/d-7227109/dua-pria-pembobol-rumah-kosong-di-9-tkp-dibekuk-polres-manggarai-barat,Dua Pria Pembobol Rumah Kosong di 9 TKP Dibekuk Polres Manggarai Barat,2024-03-05 20:47:00,43,0,,0,,7,ĠLabuan ĠBajo ĠManggarai ĠBarat ĠNusa ĠTenggara ĠTimur NTT; ĠKabupaten ĠManggarai ĠBarat; ĠLabuan ĠBajo; ĠAir ĠKem iri ĠDesa ĠGorontalo ĠLabuan ĠBajo; ĠDesa ĠW ae ĠMoto ĠKecamatan ĠMb eliling ĠManggarai ĠBarat; ĠMapolres ĠManggarai; ĠDesa ĠW ae ĠMoto,26,ĠRR; ĠR odi; ĠAJ; ĠJon si; A J; ĠRR; ĠAKP ĠAngga ĠMaulana; ĠAngga; ĠR odi; ĠJon si; ĠAngga ĠAngga; ĠR odi; ĠAngga; ĠR odi; ĠJon si; ĠR odi; ĠJon si; ĠR odi; ĠJon si; ĠAngga; ĠR odi; ĠJon si; ĠAngga; ĠR odi; ĠJon si; ĠAngga,5,Ġtim; ĠTim; ĠKomodo; ĠTim; ĠKomodo,5,pencurian; pencurian; pencurian; pencurian; pencurian
113,https://www.detik.com/jateng/hukum-dan-kriminal/d-7224166/influencer-spanyol-dirampok-diperkosa-7-pria-di-india-suami-dipukuli,"Influencer Spanyol Dirampok-Diperkosa 7 Pria di India, Suami Dipukuli",2024-03-04 13:13:00,24,0,,0,,11,ĠSpanyol; ĠIndia; ĠJh; ĠKur umah at Ġdistrik ĠDum ka ĠJh ark hand; ĠIndia; ĠSpanyol; ĠSpanyol; ĠBrasil; ĠSpanyol; ĠNew ĠDelhi; ĠIndia,2,ĠPit amber ĠSingh ĠK her war; ĠK her war,8,Ġdetik News; ĠHind ust an ĠTimes; ĠReuters; ĠReuters; Ġtelevisi; ĠAnt ena Ġ 3; Ġkantor Ġberita ĠAFP; ĠBiro ĠCatatan ĠKejahatan ĠNasional,3,pemerkosaan; pemerkosaan; pemerkosaan
114,https://www.detik.com/bali/hukum-dan-kriminal/d-7208752/dua-residivis-ditembak-polisi-seusai-curi-motor-mahasiswi-di-mataram,Dua Residivis Ditembak Polisi Seusai Curi Motor Mahasiswi di Mataram,2024-02-23 18:49:00,19,0,,0,,6,ĠMataram ĠNusa ĠTenggara ĠBarat NTB; ĠKecamatan ĠPemenang ĠKabupaten ĠLombok ĠUtara; ĠLombok ĠUtara; ĠMataram; ĠLombok ĠTimur; ĠJalan ĠBung ĠKarno ĠMataram,9,ĠAz win; ĠEdi ĠKurniawan; ĠKompol ĠI ĠMade ĠYogi ĠP urus a ĠUtama; ĠYogi; ĠYogi; ĠYogi ĠYogi; ĠYogi; ĠYogi ĠRita ĠMarl ina; ĠRita,0,,4,pencurian; curanmor; pencurian; pencurian
115,https://www.detik.com/jabar/hukum-dan-kriminal/d-7208504/disdik-belum-sanksi-kepsek-yang-cabuli-10-sisiwi-sukabumi,Disdik Belum Sanksi Kepsek yang Cabuli 10 Sisiwi Sukabumi,2024-02-23 17:03:00,22,0,,0,,2,ĠKabupaten ĠSukabumi; ĠKabupaten ĠSukabumi,13,ĠEka ĠN andang ĠNugraha; ĠEka; ĠEka; ĠEka; ĠE; ĠEka; ĠEka; ĠEka; ĠEka; ĠAKBP ĠTony ĠPrasetyo; ĠTony; ĠTony; ĠTony,4,Ġdetik Jabar; ĠDP 3 A; ĠDP 3 A; Ġdetik Jabar,3,pencabulan; pencabulan; pencabulan
116,https://www.detik.com/jabar/hukum-dan-kriminal/d-7205641/kepsek-sd-sukabumi-cabuli-10-siswi-di-ruang-kelas,Kepsek SD Sukabumi Cabuli 10 Siswi di Ruang Kelas,2024-02-22 12:00:00,13,0,,0,,1,ĠKabupaten ĠSukabumi,9,ĠAKBP ĠTony ĠPrasetyo; ĠTony; ĠTony; ĠTony; ĠTony; ĠTony; ĠTony; ĠTony; ĠTony,1,Ġdetik Jabar,2,pencabulan; pencabulan
117,https://www.detik.com/jabar/hukum-dan-kriminal/d-7169313/jual-miras-via-medsos-warung-di-cimahi-dibongkar-polisi,"Jual Miras via Medsos, Warung di Cimahi Dibongkar Polisi",2024-01-31 14:00:00,5,0,,0,,3,ĠKota ĠCimahi; ĠJalan ĠAmir ĠMach mud ĠKelurahan ĠPad as uka ĠKecamatan ĠCimahi ĠTengah ĠKota ĠCimahi; ĠKota ĠCimahi,1,ĠAKP ĠD uddy ĠIskandar,0,,1,penjualan miras ilegal
118,https://www.detik.com/sulsel/hukum-dan-kriminal/d-7153098/kronologi-kkb-tembak-polisi-hingga-bakar-rumah-dinas-anggota-dprd-intan-jaya,Kronologi KKB Tembak Polisi hingga Bakar Rumah Dinas Anggota DPRD Intan Jaya,2024-01-21 19:45:00,28,0,,0,,9,ĠKabupaten ĠIntan ĠJaya ĠPapua ĠTengah; ĠKampung ĠBil oga i ĠDistrik ĠSug apa ĠIntan ĠJaya; ĠIntan ĠJaya; ĠKabupaten ĠIntan ĠJaya; ĠKampung ĠM amba ĠDistrik ĠSug apa ĠIntan ĠJaya; ĠKampung ĠM amba; ĠDistrik ĠSug apa; Ġj; Ġkota ĠSug apa,10,ĠBripda ĠAlf andi; ĠBripda ĠAlf andi ĠSteve ĠKar am oy; ĠAKBP ĠBayu ĠSus eno; ĠBayu; ĠAp en ĠKob oga u ĠAp en ĠKob oga u; ĠAp en ĠKob oga u; ĠP; ĠMayor ĠInf ĠDedy ĠP ungk y ĠIr aw anto; ĠDedy; ĠDedy,6,enz; enz; ĠKKB; ĠKKB; ĠSatgas Ġ; ĠDharma,3,pembakaran; pembakaran; pembakaran
