url,judul,tanggal,isi_berita,panjang_judul,panjang_isi_berita
https://www.detik.com/jabar/hukum-dan-kriminal/d-7583843/nahas-pemuda-bandung-diserang-2-geng-motor-dalam-semalam,"Nahas Pemuda Bandung, Diserang 2 Geng Motor dalam Semalam",2024-10-12 09:30:00,"Dua pemuda berinisial SAS dan FG kini harus menghabiskan hari-harinya di dalam penjara. Anggota geng motor yang masih berusia 19 tahun itu ditangkap polisi setelah melakukan aksi pembegalan di Jalan BKR, Kota Bandung, pada 28 September 2024 silam. Ulah bengal yang keduanya lakukan membuat seorang pemuda bernama M Fahmi mengalami luka serius di bagian muka, badan, kaki, hingga tangan. Korban dianiaya sampai harus dilarikan ke rumah sakit karena mengalami luka-luka. Setelah polisi turun tangan, keduanya diciduk tanpa perlawanan. Selain menganiaya korban, mereka juga membawa telepon genggam milik korban yang dirampas saat kejadian. SCROLL TO CONTINUE WITH CONTENT ""Kerugian yang dialami oleh korban yaitu luka-luka di bagian muka, badan, kaki, dan tangan. Korban juga menderita kerugian material Rp 1,5 juta yaitu handphone-nya hilang,"" kata Kapolrestabes Bandung Kombes Budi Sartono, Jumat (11/10/2024). Sebelum kejadian berdarah ini, korban saat itu berencana pulang ke rumahnya usai motoran dari Lembang, Kabupaten Bandung Barat (KBB). Nahasnya, ketika tiba di lokasi kejadian, dia tak bisa menghindar dari aksi pembegalan dua anggota geng motor itu. Singkatnya, korban dan temannya berangkat motoran pada Jumat (27/9) malam sekitar pukul 19.00 WIB. Setelah tiba di Lembang, korban lalu berencana pulang Sabtu (28/9) dini hari sekitar pukul 01.30 WIB. Setelah tiba di Jalan Laswi, korban dan teman-temannya berpapasan dengan salah satu geng motor. Mereka pun jadi sasaran dan motor yang digunakan langsung ditendang para berandalan ini. Meski sempat terjatuh, korban dan kawannya kemudian berhasil melarikan diri. Mereka pun memacu motornya untuk menjauhi geng motor ini ke Jalan Peta, Kota Bandung. Tapi sial, petaka kembali datang. Di sekitara Patung Ikan Jalan BKR, korban berpapasan dengan gerombolan geng motor lain, hingga membuat korban dikejar sampai akhirnya terjadi penganiayaan. ""Pada saat korban sampai di Jalan BKR, ada kelompok lain dari arah Patung Ikan ke arah Buahbatu, tepatnya di Jalan BKR di depan Alfa (minimarket),"" katanya. Komplotan geng motor itu kemudian melakukan penganiayaan langsung kepada korban dan rekan-rekannya itu. Mirisnya, para pelaku berdalih penganiayaan ini dipicu masalah sepele setelah mengira korban merupakan kelompok musuh dari mereka. Setelah dianiaya habis-habisan, korban dan teman-temannya berusaha bangkit untuk meninggalkan lokasi kejadian. Korban lantas memacu sepada motornya ke arah Jalan Peta dan akhirnya selamat dari kejaran geng motor tersebut. Meski sudah mengamankan dua pelakunya, polisi masih memburu satu orang lain yang ditetapkan dalam daftar pencarian orang (DPO). Budi Sartono pun mengultimatum yang bersangkutan supaya segera menyerahkan diri ke pihak kepolisian. Nah yang DPO ini adalah yang (memukul) menggunakan stik bisbol. Maka dari itu, bagi pelaku yang masih DPO, saya harapkan menyerahkan diri ke polsek terdekat atau komunitas terdekat, karena kami akan cari terus,"" tegas Budi. Ketiga tersangka terancam hukuman penjara selama lima tahun. ""Tersangka disangkakan dengan Pasal 170 dengan acaman kurungan minimal 5 tahun penjara,"" pungkasnya.",57,3126
https://www.detik.com/jabar/hukum-dan-kriminal/d-7583186/kronologi-fahmi-cs-dikeroyok-komplotan-geng-motor-bandung,Kronologi Fahmi cs Dikeroyok Komplotan Geng Motor Bandung,2024-10-11 14:22:00,"Polisi berhasil meringkus dua pelaku penganiayaan yang dilakukan anggota geng motor di Bandung. Insiden berdarah itu terjadi saat korban hendak pulang ke rumah usai motoran dari Lembang. ""Jadi kejadiannya itu adalah di Jalan BKR, Kecamatan Regol, Kota Bandung, dengan saksi pelapor inisial S, umur 64 tahun, itu merupakan bapak daripada korban,"" kata Kapolrestabes Bandung Kombes Budi Sartono di Mapolrestabes Bandung, Jumat (11/10/2024). Korban dan temannya berangkat pada Jumat, (27/9) malam sekitar pukul 19.00 WIB. Dari Lembang, mereka kemudian hendak pulang Sabtu (28/9) dini hari sekitar Pukul 01.30 WIB. SCROLL TO CONTINUE WITH CONTENT ""Korban atas nama Fahmi, Nabil, dan Dika itu diajak temannya untuk berkendara night ride menuju Lembang menggunakan tiga sepeda motor. Kemudian pada dini harinya atau hari berikutnya, korban pulang dari Lembang. Dan pada saat di daerah Jalan Laswi, bertemu dengan komplotan motor. Kemudian motor korban ditendang hingga jatuh,"" tutur Budi. Korban dan teman-temannya kemudian bangun dan berusaha untuk meninggalkan lokasi. Korban memacu sepada motornya ke arah Jalan Peta. Akan tetapi, petaka kembali muncul. Di sekitara Patung Ikan Jalan BKR, korban berpapasan dengan komplotan geng motor lain. Korban pun kemudian dikejar hingga akhirnya dianiaya. ""Pada saat korban sampai di Jalan BKR, ada kelompok lain dari arah Patung Ikan ke arah Buahbatu, tepatnya di Jalan BKR di depan Alfa (minimarket),"" katanya. Komplotan geng motor itu kemudian melakukan penganiayaan langsung kepada korban dan rekan-rekannya itu. ""Para pelaku langsung menghampiri korban dan melakukan pengoroyakan sehingga korban luka-luka. Jadi motifnya menurut keterangan sementara dari pihak tersangka yang telah kita amankan versi mereka bahwa mereka menyangka yang datang ke mereka adalah kelompok dari lawannya sehingga mereka langsung melakukan pengoroyokan,"" jelasnya. Korban alami luka di wajah, badan, kaki dan tangannya. Selain itu ponsel milik korban seharga Rp 1,5 juta dilaporkan hilang. Dalam kejadian ini, dua pelaku berinisial SAS (19) dan FG (19) sudah diamankan Unit Reskrim Polsek Regol dan satu lainnya berinisial R masih DPO. ""Tetap masih kita dalami (pengejaran 1 DPO). Jadi dari hasil olah TKP yang dilakukan oleh jajaran Polsek Regol dan juga Satresktim Polrestabes Bandung dengan kita memeriksa beberapa saksi, yaitu ada 8 saksi yang kita periksa, teridentifikasi ada 3 pelaku yang berhasil kita identifikasi, tuturnya. Ketiga tersangka terancam hukuman penjara selama lima tahun. ""Tersangka disangkakan dengan Pasal 170 dengan acaman kurungan minimal 5 tahun penjara,"" pungkasnya.",57,2614
https://www.detik.com/sumut/hukum-dan-kriminal/d-7581162/anggota-dprd-tapsel-ditangkap-kasus-pengeroyokan-dibawa-ke-polda-sumut,Anggota DPRD Tapsel Ditangkap Kasus Pengeroyokan Dibawa ke Polda Sumut,2024-10-10 13:15:00,"Polisi menangkap anggota DPRD Tapsel inisial ES terkait kasus pengeroyokan yang terjadi di proyek PLTA Batang Toru. Setelah ditangkap ES kemudian dibawa ke Polda Sumut. Kapolres Tapsel AKBP Yasir Ahmadi mengatakan ES ditangkap ketika berada di salah satu hotel di Padangsidimpuan. Yasir menyebut ES ditangkap karena kasus pengeroyokan. ""Iya, (ditangkap) di hotel Kota Padangsidimpuan, kasus pengeroyokan Pasal 170 KUHP,"" kata Yasir saat dikonfirmasi detikSumut, Kamis (10/10/2024). SCROLL TO CONTINUE WITH CONTENT Yasir menyebut peristiwa pengeroyokan itu terjadi sekitar empat bulan lalu. ES diduga terlibat di kasus tersebut. ""Di proyek PLTA, PT SAE, sekitar empat bulan yang lalu,"" ujarnya. Perwira menengah Polri itu mengatakan ES diboyong ke Polda Sumut usai ditangkap. ""Dibawa ke Polda,"" pungkasnya.",70,805
https://www.detik.com/bali/hukum-dan-kriminal/d-7580856/pria-sebatang-kara-dibunuh-gegara-cekcok-saat-pesta-miras,Pria Sebatang Kara Dibunuh gegara Cekcok Saat Pesta Miras,2024-10-10 10:05:00,"Diki Jaya (21), pria sebatang kara di Sukabumi, Jawa Barat (Jabar), dibunuh gara-gara cekcok saat berpesta minuman keras (miras). Polisi memperlihatkan empat orang pelaku, dua di antaranya berstatus ibu dan anak. Kesalahpahaman saat pesta miras membuat para pelaku menghabisi nyawa Diki. ""Motif dari tindak pidana ini diawali adanya salah paham pada saat korban dan pelaku mengonsumsi minuman keras bersama-sama. Kemudian, dari salah paham itu pelaku mengambil sebilah pisau dapur kemudian ditusukkan di bagian leher sebelah kiri korban,"" kata Kapolres Sukabumi, AKBP Samian, Senin (7/10/2024) dilansir dari detikJabar.  SCROLL TO CONTINUE WITH CONTENT Tidak sampai di sana, setelah korban tidak berdaya di telungkupkan oleh pelaku dan kembali ditusuk sebanyak dua kali di punggung. ""Motifnya adalah salah paham pada saat minum-minuman keras, secara bersama-sama,"" imbuh Samian. Polisi mengamankan para pelaku masing-masing Nopal alias N (19) yang menjadi pelaku utama yang menusuk Diki, kemudian Gilang Maulana alias GM (20), dan Juanda (18) yang berperan mengangkat tubuh korban, serta Erni (49) yang menyuruh Noval untuk memindahkan mayat Diki. Noval dan Erni sendiri berstatus ibu dan anak. ""Barang bukti yang sudah kami amankan di antaranya satu buah pisau, satu buah cangkul yang digunakan pada saat melakukan penguburan mayat korban kemudian satu buah jaket warna hitam dan satu buah kaus warna merah milik korban celana panjang levis warna hitam,"" jelas Samian. Cangkul sendiri dijadikan barang bukti karena sebelum dibuang, mayat korban sempat dikubur di pasir. Namun, karena merasa tidak aman, jasad korban kemudian dibawa ke Cisolok dan dibuang di pinggir Jalan Raya Sukabumi-Banten. ""Kemudian, oleh para pelaku dan sepeda motor dibawa kurang lebih 15 kilometer dari TKP awal dibuang di daerah Cisolok, tepatnya di jurang ya ke dalam yang kurang lebih 5 meter,"" jekas Samian. Tersangka Noval, membenarkan jika malam itu ia mengonsumsi minuman keras bersama korban. ""Awalnya pesan sebotol, lalu sebotol lagi,"" lirihnya. Artikel ini telah tayang di detikJabar. Baca selengkapnya di sini!",57,2096
https://www.detik.com/sumut/hukum-dan-kriminal/d-7580824/serang-paman-pakai-parang-pria-di-simalungun-tewas-ditusuk-sepupu,"Serang Paman Pakai Parang, Pria di Simalungun Tewas Ditusuk Sepupu",2024-10-10 09:44:00,"Seorang pria di Kabupaten Simalungun, Sumatera Utara (Sumut), Darus Iman (31) menyerang pamannya sendiri menggunakan parang. Pada akhirnya, Darus tewas ditusuk sepupunya saat keduanya berkelahi. Kapolsek Bosar Maligas Iptu Sonni G Silalahi mengatakan peristiwa itu terjadi di Huta II Bandar Selamat Nagori Pagar Bosi, Kecamatan Ujung Padang, tadi malam. Adapun pelaku pembunuhan itu adalah Erdiansyah (24). ""Warga membantu korban untuk pertolongan pertama ke rumah sakit. Namun, korban tidak terselamatkan dan meninggal dunia,"" kata Sonni, Kamis (10/10/2024). SCROLL TO CONTINUE WITH CONTENT Sonni mengatakan peristiwa itu berawal saat orang tua pelaku, Midin (55) menanyakan kepada korban apakah ada mencuri sawit di ladangnya. Saat itu, korban marah dan langsung menantang pamannya itu sambil berkata 'kalau memang aku, kenapa rupanya'. ""Korban menjawab menyolot dengan menantang kepada paman korban,"" sebutnya. Kemudian, keduanya pun terlibat cekcok. Namun, setelah itu, saksi Midin memutuskan untuk meninggalkan korban dan pulang ke rumahnya. Selang beberapa waktu, korban mendatangi rumah pamannya itu sambil membawa parang dan langsung menyerang Midin. Saksi Midin yang melihat aksi korban itu langsung pergi menyelamatkan diri. Pada saat yang bersamaan anak Midin, yakni pelaku berupaya menghentikan aksi korban. Namun, korban malah melawan hingga keduanya terlibat perkelahian. ""Antara pelaku dan korban duel. Pada saat itu, korban melayangkan sebilah parang ke arah pelaku dan ditangkis, lalu diarahkan kembali ke kepala korban dan perut korban,"" kata Sonni. Pihak kepolisian yang menerima informasi kejadian itu lalu mendatangi lokasi dan mengamankan pelaku. Sonni menyampaikan bahwa pihak keluarga menolak jasad korban untuk diautopsi. ""Setelah berkoordinasi kepada pihak korban agar membawa jasad korban untuk diautopsi, orang tua korban tidak setuju dan membuat surat pernyataan,"" pungkasnya. ",66,1906
https://www.detik.com/sumut/hukum-dan-kriminal/d-7579012/8-fakta-santri-bakar-pengurus-ponpes-di-langkat-hingga-alami-luka-80-persen,8 Fakta Santri Bakar Pengurus Ponpes di Langkat Hingga Alami Luka 80 Persen,2024-10-09 09:30:00,"Seorang santri di Kabupaten Langkat, Sumatera Utara (Sumut), FAZ (17) nekat membakar pengurus pondok pesantrennya (ponpes) bernama Adab Auli (19) hingga korban mengalami luka bakar sampai 80 persen. Setelah peristiwa itu, korban dilarikan ke rumah sakit. Berikut detikSumut rangkum delapan fakta terkait peristiwa tersebut: 1. Korban Adalah Pengurus Ponpes SCROLL TO CONTINUE WITH CONTENT Kanit Reskrim Polsek Hinai Iptu Sukma Atmajaya mengatakan korban adalah pengurus pengajar pondok pesantren An Nur yang terletak di Desa Batu Melenggang, Kecamatan Hinai, sedangkan pelaku adalah santri di ponpes itu. ""Korban adalah pengurus pengajar ponpes. (Korban) mengalami luka bakar 80 persen dan dibawa ke RSU Adam Malik Medan,"" kata Sukma Atmajaya, Selasa (8/10/2024). 2. Terjadi di Ponpes Sukma menjelaskan bahwa peristiwa itu terjadi di Ponpes An Nur Sabtu (5/10) sekira pukul 03.00 WIB. Korban dibakar saat tengah berada di salah satu kamar yang berada di dalam masjid ponpes itu. Awalnya, kata Sukma, salah satu santri di pesantren itu melihat seseorang diduga pelaku berlari dari dalam masjid menuju perkebunan kelapa sawit yang berada di sekitar pesantren. Merasa curiga, santri itu lalu masuk ke dalam masjid dan melihat kamar korban telah terbakar. ""Merasa curiga, selanjutnya saksi masuk ke masjid untuk melihat apa yang terjadi, berhubung ada orang yg tidak di kenal melarikan diri. Kemudian, saksi melihat kamar salah satu pengurus atau pengajar ponpes yg berada di dalam mesjid terbakar dan api sudah membesar,"" sebutnya. Sontak santri itu langsung berteriak meminta tolong. Tak lama, ada sejumlah santri yang berdatangan dan langsung berupaya memadamkan api. 3. Korban Terjebak di Dalam Kamar Saat proses pemadaman itu, para santri mendengar suara teriakan korban dari dalam kamar. Santri-santri tersebut lalu mendobrak pintu kamar tersebut dan menolong korban. ""Korban berhasil diselamatkan, tetapi korban mengalami luka bakar serius di sekujur tubuhnya. Kemudian, korban langsung dibawa ke RS Tanjung Pura untuk pemberian pertolongan dan saat ini korban telah di rujuk ke RSU Adam Malik Medan,"" sebut Sukma. 4. Pelaku Teman Dekat Korban Berdasarkan hasil pemeriksaan, kata Sukma, pelaku pembakaran itu adalah FAZ, teman dekat korban. Dia menyebut saat ini pelaku telah diamankan. ""Ternyata dari hasil penyelidikan anggota satreskrim polres dan polsek di lapangan, diperoleh informasi bahwa pelaku ternyata adalah FAZ yang merupakan teman dekat korban,"" sebutnya. 5. Pelaku Ditangkap dan Jadi Tersangka Setelah kejadian itu, pihak kepolisian melakukan serangkaian penyelidikan hingga akhirnya menangkap FAZ. Saat ini, pelaku telah ditetapkan menjadi tersangka. Sukma mengatakan pelaku dijerat Pasal 187 KUHPidana ""Sudah (tersangka),"" sebutnya. 6. Pelaku Bakar Korban Pakai Bensin Perwira pertama Polri itu mengatakan pelaku membakar kamar korban dengan menggunakan pertalite. Bensin itu dibeli oleh adik santri pelaku atas suruhan korban. ""Pelaku di hari sebelumnya sempat meminta tolong kepada adik santri lain untuk membeli BBM jenis pertalite,"" jelas Sukma. 7. Bensin Disimpan Beberapa Hari Sukma menyebut bensin itu sempat disimpan oleh pelaku beberapa hari setelah dibeli. Lalu, pada saat kejadian, pelaku membawa bensin tersebut dan membakar korban. ""(Bensin) sempat disimpan oleh pelaku beberapa hari sampai akhirnya digunakan untuk membakar korban,"" jelasnya. 8. Motif karena Dendam Sukma mengatakan motif pelaku membakar kamar korban dendam sering diejek oleh korban. ""(Pelaku) selama ini kerap di-bully oleh korban, sehingga menyimpan dendam,"" pungkasnya.",75,3574
https://www.detik.com/sumut/hukum-dan-kriminal/d-7578225/santri-bakar-pengurus-ponpes-di-langkat-korban-alami-luka-bakar-80-persen,"Santri Bakar Pengurus Ponpes di Langkat, Korban Alami Luka Bakar 80 Persen",2024-10-08 20:00:00,"Pengurus pengajar pondok pesantren di Kabupaten Langkat, Sumatera Utara (Sumut) Adab Auli (19) diduga dibakar oleh seorang santri inisial FAZ (17). Akibatnya, korban mengalami luka bakar hingga 80 persen. ""Korban adalah pengurus pengajar ponpes. (Korban) mengalami luka bakar 80 persen dan dibawa ke RSU Adam Malik Medan,"" kata Kanit Reskrim Polsek Hinai Iptu Sukma Atmajaya, Selasa (8/10/2024). Sukma mengatakan peristiwa itu terjadi di Ponpes An Nur Desa Batu Melenggang, Kecamatan Hinai, Sabtu (5/10) sekira pukul 03.00 WIB. Korban dibakar saat tengah berada di salah satu kamar yang berada di dalam masjid ponpes itu. SCROLL TO CONTINUE WITH CONTENT Awalnya, kata Sukma, salah satu santri di pesantren itu melihat seseorang diduga pelaku berlari dari dalam masjid menuju perkebunan kelapa sawit yang berada di sekitar pesantren. Merasa curiga, santri itu lalu masuk ke dalam masjid dan melihat kamar korban telah terbakar. ""Merasa curiga, selanjutnya saksi masuk ke masjid untuk melihat apa yang terjadi, berhubung ada orang yg tidak dikenal melarikan diri. Kemudian, saksi melihat kamar salah satu pengurus atau pengajar ponpes yang berada di dalam mesjid terbakar dan api sudah membesar,"" sebutnya. Sontak santri itu langsung berteriak meminta tolong. Tak lama, ada sejumlah santri yang berdatangan dan langsung berupaya memadamkan api. Saat proses pemadaman ini, para santri mendengar suara teriakan korban dari dalam kamar. Santri-santri tersebut lalu mendobrak pintu kamar tersebut dan menolong korban. ""Korban berhasil diselamatkan, tetapi korban mengalami luka bakar serius di sekujur tubuhnya. Kemudian, korban langsung dibawa ke RS Tanjung Pura untuk pemberian pertolongan dan saat ini korban telah di rujuk ke RSU Adam Malik Medan,"" sebutnya. Berdasarkan hasil pemeriksaan, kata Sukma, pelaku pembakaran itu adalah FAZ, teman dekat korban. Dia menyebut saat ini pelaku telah diamankan. ""Ternyata dari hasil penyelidikan anggota Satreskrim Polres dan Polsek di lapangan, diperoleh informasi bahwa pelaku ternyata adalah FAZ yang merupakan teman dekat korban,"" pungkasnya.",74,2084
https://www.detik.com/jabar/hukum-dan-kriminal/d-7578061/ulah-bengal-3-remaja-di-cianjur-begal-ojol-hingga-buang-bayi,Ulah Bengal 3 Remaja di Cianjur: Begal Ojol hingga Buang Bayi,2024-10-08 15:46:00,"Polisi meringkus 3 remaja bengal di Cianjur. Mereka melakukan serentetan kasus tindak pidana mulai dari begal, judi online hingga membuang bayi. Tiga remaja tersebut masing-masing berinisial G (17), CAV (17) dan seorang perempuan inisial NP (17). Usia ketiganya masih di bawah umur bahkan ada yang masih berstatus pelajar. ""Ketiganya masih di bawah umur. Bahkan untuk CAV ini masih berstatus pelajar,"" ujar Kasat Reskrim Polres Cianjur AKP Tono Listianto di Mapolres Cianjur, Selasa (8/10/2024). SCROLL TO CONTINUE WITH CONTENT Kapolres Cianjur AKBP Rohman Yonky Dilatha menuturkan pelaku anak G melakukan aksi begal terhadap driver ojek online (ojol). Aksi itu dilakukan G pada Kamis (3/10) lalu di Jalan Cikulit Gunung Campaka, Desa Campaka, Kecamatan Campaka, Kabupaten Cianjur. Awalnya, kata Yonky, korban menerima orderan ojek online atas nama pelaku G, dengan titik penjemputan awal di Desa Babakan Karet Kecamatan Cianjur Kabupaten Cianjur. ""Pada saat di perjalanan pelaku berusaha merampas sepeda motor korban. Namun korban melawan dan akhirnya korban ditusuk oleh pelaku anak sebanyak 3 kali di bagian punggung dan tangan menggunakan senjata tajam jenis pisau,"" kata dia. Beruntung korban berhasil melarikan diri dan meminta bantuan warga untuk mendapatkan penanganan medis. Sementara itu, pelaku yang sudah diketahui identitasnya langsung diburu. ""Setelah diketahui identitas pelaku, ternyata pelaku berstatus dibawah umur dan ditangkap di kawasan Raya Bandung Desa Bojong, Kecamatan Karangtengah Kabupaten Cianjur dimana yang bersangkutan baru sampai dari tempat kejadian dengan menumpangi kendaraan umum, kemudian pelaku anak diamankan hingga dibawa ke kantor Polres Cianjur,"" kata dia. Sementara untuk CAV, polisi mengatakan pelajar tingkat SMA ini terafiliasi dengan praktik judi online. Berdasarkan penelusuran Satreskrim Polres Cianjur, CAV mempromosikan situs judi online. Dari hasil penyelidikan yang dilakukan aparat kepolisian, CAV pun berhasil diringkus dengan beberapa barang bukti. ""Kami berhasil mengamankan pelaku yang merupakan pelajar, dan barang beberapa bukti. Di antaranya, situs web judi online, handphone, akun instagram pelaku, dan lembar tangkapan layar,"" paparnya. Yonky membeberkan, situs web yang dibagikan oleh pelaku ke media sosial yaitu sebuah link yang menawarkan untuk bermain beberapa muatan judi online. ""Jadi link itu nawarin untuk bermain judi online seperto slot, gambling dan semacamnya,"" ucapnya. Menurut dia, selama satu bulan lebih pelaku mendapatkan keuntungan sekitar dua juta lebih dari setiap link yang ditayangkan oleh pelaku melalui media sosial. ""Untuk setiap link yang ditayangkan, pelaku dibayar sekitar Rp 2.600.000 oleh pemilik situs,"" tuturnya. Menurut pengakuan tersangka, lanjutnya, ia nekat melakukan tindak pidana tersebut demi memenuhi kebutuhan hidupnya. ""Pelaku nekat melakukan kejahatan tersebut lantaran untuk memenuhi kebutuhannya sehari-hari,"" imbuhnya. Sementara itu, pelaku anak ketiga yakni NP diamankan terkait kasus pembuangan bayi di Kampung Buniayu, Desa Kertamukti, Kecamatan Haurwangi. Yongki menjelaskan NP membuang bayi yang baru dilahirkannya di halaman rumah tetangga yang tak jauh dari rumah pelaku. ""Jadi tersangka ini sebagai ibu kandung dari bayi itu sendiri. Modusnya, jadi pelaku setelah melahirkan bayi perempuan langsung membuangnya dengan menyimpan bayi di halaman rumah tetangga yang tak jauh dari rumah pelaku. Harapannya bayinya ditemukan dan dirawat oleh yang menemukan,"" jelasnya. Dari hasil pemeriksaan, lanjut dia, pelaku membuang bayi karena malu dan takut diketahui oleh keluarga. Pasalnya bayi perempuannya tersebut hasil dari hubungan di luar nikah. ""Pelaku melakukan hal tersebut karena spontan sesaat setelah melahirkan. Pelaku ini bingung, panik, sehingga juga takut apabila ada orang lain yang mengetahui hal tersebut. Saat menyimpannya di halaman rumah tetangga, pelaku membungkus bayinya menggunakan sarung. Barang yang diamankan yaitu satu buah handphone, baju, celana serta satu buah gunting warna hitam,"" ungkapnya. Atas perbuatannya G dijerat Pasal 365 KUHP Jo Pasal 53 KUHP, CAV dijerat Pasal 45 Ayat 2 Juncto Ayat nomor 1 2024, tentang perubahan kedua atas UU Nomor 11 2008 tentang informasi dan transaksi elektronik juncto Pasal 303 Ayat 1 KUH Pidana, sedangkan NP dijerat dengan Pasal 305 juncto Pasal 308 KUHP, ""Untuk G terancam hukuman 9 tahun penjara, CAV terancam pidana penjara paling lama 10 tahun, dan NP terancam hukuman kurungan penjara 5 tahun 6 bulan,"" kata dia.",61,4495
https://www.detik.com/bali/hukum-dan-kriminal/d-7577905/terekam-cctv-pria-mabuk-palak-toko-di-kupang-ditangkap,"Terekam CCTV, Pria Mabuk Palak Toko di Kupang Ditangkap",2024-10-08 14:21:00,"Polisi menangkap seorang pria, PN, yang memalak pemilik toko di Jalan WJ Lalamentik, Kelurahan Oebufu, Kecamatan Oebobo, Kota Kupang, Nusa Tenggara Timur (NTT). Pria itu beraksi dalam kondisi mabuk sopi. ""Pelakunya kami amankan atas laporan masyarakat karena sangat meresahkan. Selain memalak, pelaku juga melakukan pengancaman,"" ujar Kapolresta Kupang Kota, Kombes Aldinan Manurung, Selasa (8/10/2024). PN ditangkap pada Senin (7/10) setelah aksinya terekam CCTV dan dilaporkan ke polisi. Aldinan menjelaskan kejadian itu berawal saat pria berusia 35 tahun itu tengah mabuk sopi meminta pemilik toko untuk memberikannya minuman keras (miras). SCROLL TO CONTINUE WITH CONTENT Namun, karena tidak tersedia, PN kemudian mengambil susu dan sejumlah minuman ringan secara paksa tanpa membayarnya, sehingga pemilik toko merasa ketakutan dan tidak berani melawan. Aksi PN itu terekam kamera CCTV lalu diviralkan di media sosial. Video tersebut memperlihatkan dengan jelas bagaimana pelaku mengancam dan mengambil barang secara paksa. ""Kasus ini menjadi peringatan bagi masyarakat untuk selalu waspada terhadap tindakan kriminalitas, terutama yang dilakukan oleh orang yang sedang mabuk sopi,"" jelas Aldinan. Saat ini, Aldinan berujar, PN sudah ditetapkan jadi tersangka. Dia disangkakan dengan Pasal 368 ayat (1) KUHP dengan ancaman penjara paling lama 9 tahun. ""Kami sudah mengamankannya di Mapolresta Kupang Kota untuk mempertanggungjawabkan perbuatannya,"" beber Aldinan.",55,1467
https://www.detik.com/sumut/hukum-dan-kriminal/d-7572393/motif-pelaku-tembak-warga-pakai-airsoft-gun-di-simalungun,Motif Pelaku Tembak Warga Pakai Airsoft Gun di Simalungun,2024-10-04 17:20:00,"Sentanu (41) ditangkap usai menembak warga dengan senjata jenis Airsoft Gun di Kabupaten Simalungun, Sumatera Utara (Sumut). Motif pelaku melakukan penembakan itu karena ingin menunjukkan kehebatannya. ""Kalau dari kronologinya itu karena arogansi saja, dia (pelaku) nggak ada dendam lain, mungkin mau memperlihatkan dia ada kehebatannya,"" kata Kaur Bin Ops Satreskrim Polres Simalungun Ipda Bilson Hutauruk saat dikonfirmasi detikSumut, Jumat (4/10/2024). Bilson menyebut awalnya sempat terjadi perdebatan antara pelaku dengan salah seorang personel polisi pada Rabu (2/10) sekira pukul 18.00 WIB. Setelah perdebatan itu, pelaku mendatangi salah satu bengkel warga di Jalan Subur, Kecamatan Tapian Dolok. SCROLL TO CONTINUE WITH CONTENT Pada saat itu, korban Juan (24) tengah berada di bengkel tersebut untuk memperbaiki sepeda motornya. Saat kejadian, korban turut menyaksikan saat pelaku berdebat dengan anggota polisi itu. ""Setelah perdebatan selesai dan mereka bubar, beberapa saat kemudian pelaku datang pelaku dengan menggunakan sepeda motor. Pelaku parkir di depan bengkel dan masuk ke dalam bengkel sambil mengatakan 'polisi pun tidak berkutik kepada saya',"" jelasnya. Setelah itu, pelaku mengeluarkan senjata airsoft gun dari sakunya dan menembaknya satu kali ke arah udara. Korban pun lalu menegur pelaku. Namun, pelaku tidak menghiraukan teguran korban dan malah menantang korban. Tak lama, ada salah seorang warga yang menanyakan alasan pelaku berdebat dengan anggota polisi itu. Pada saat itu, pelaku hanya diam. Lalu, korban menjawab bahwa pelaku hendak digeledah oleh pihak kepolisian. Mendengar hal itu, pelaku membentak korban dan langsung menembakkan senjata tersebut ke arah kaki korban. Beruntung saat itu korban bisa mengelak. ""Pelaku menembakkan senjata api airsoft gun ke arah kaki korban sebelah kiri sebanyak satu kali, tapi tidak kena dan membuat korban ketakutan,"" jelasnya. Bilson mengatakan pelaku telah ditetapkan menjadi tersangka dan ditahan di Polres Simalungun. ""Saat ini, tersangka sudah ditahan di Satreskrim Polres Simalungun dan ditangani Jatanras. (Dijerat) Pasal UU Darurat Nomor 12 tahun 1951 atau Pasal 335 Ayat 1 KUHPidana,"" pungkasnya.",57,2179
